0: output to I2.linear.o
4: Timestep is 1.96348
426: Timestep is 1.96348
171: Timestep is 1.96348
365: Timestep is 1.96348
108: Timestep is 1.96348
5: Timestep is 1.96348
427: Timestep is 1.96348
172: Timestep is 1.96348
366: Timestep is 1.96348
109: Timestep is 1.96348
6: Timestep is 1.96348
428: Timestep is 1.96348
173: Timestep is 1.96348
367: Timestep is 1.96348
110: Timestep is 1.96348
7: Timestep is 1.96348
429: Timestep is 1.96348
174: Timestep is 1.96348
368: Timestep is 1.96348
111: Timestep is 1.96348
8: Timestep is 1.96348
430: Timestep is 1.96348
175: Timestep is 1.96348
369: Timestep is 1.96348
112: Timestep is 1.96348
9: Timestep is 1.96348
431: Timestep is 1.96348
176: Timestep is 1.96348
370: Timestep is 1.96348
113: Timestep is 1.96348
10: Timestep is 1.96348
432: Timestep is 1.96348
177: Timestep is 1.96348
371: Timestep is 1.96348
114: Timestep is 1.96348
11: Timestep is 1.96348
433: Timestep is 1.96348
178: Timestep is 1.96348
372: Timestep is 1.96348
115: Timestep is 1.96348
12: Timestep is 1.96348
434: Timestep is 1.96348
179: Timestep is 1.96348
373: Timestep is 1.96348
116: Timestep is 1.96348
13: Timestep is 1.96348
435: Timestep is 1.96348
180: Timestep is 1.96348
374: Timestep is 1.96348
117: Timestep is 1.96348
14: Timestep is 1.96348
436: Timestep is 1.96348
181: Timestep is 1.96348
375: Timestep is 1.96348
118: Timestep is 1.96348
15: Timestep is 1.96348
437: Timestep is 1.96348
182: Timestep is 1.96348
376: Timestep is 1.96348
119: Timestep is 1.96348
16: Timestep is 1.96348
438: Timestep is 1.96348
183: Timestep is 1.96348
377: Timestep is 1.96348
120: Timestep is 1.96348
17: Timestep is 1.96348
439: Timestep is 1.96348
184: Timestep is 1.96348
378: Timestep is 1.96348
121: Timestep is 1.96348
18: Timestep is 1.96348
440: Timestep is 1.96348
185: Timestep is 1.96348
379: Timestep is 1.96348
122: Timestep is 1.96348
19: Timestep is 1.96348
441: Timestep is 1.96348
187: Timestep is 1.96348
380: Timestep is 1.96348
123: Timestep is 1.96348
20: Timestep is 1.96348
442: Timestep is 1.96348
188: Timestep is 1.96348
381: Timestep is 1.96348
124: Timestep is 1.96348
21: Timestep is 1.96348
443: Timestep is 1.96348
189: Timestep is 1.96348
382: Timestep is 1.96348
125: Timestep is 1.96348
22: Timestep is 1.96348
444: Timestep is 1.96348
190: Timestep is 1.96348
383: Timestep is 1.96348
126: Timestep is 1.96348
23: Timestep is 1.96348
445: Timestep is 1.96348
191: Timestep is 1.96348
322: Timestep is 1.96348
127: Timestep is 1.96348
24: Timestep is 1.96348
446: Timestep is 1.96348
25: Timestep is 1.96348
447: Timestep is 1.96348
26: Timestep is 1.96348
27: Timestep is 1.96348
29: Timestep is 1.96348
32: Timestep is 1.96348
449: Timestep is 1.96348
257: Timestep is 1.96348
194: Timestep is 1.96348
450: Timestep is 1.96348
258: Timestep is 1.96348
195: Timestep is 1.96348
451: Timestep is 1.96348
259: Timestep is 1.96348
196: Timestep is 1.96348
452: Timestep is 1.96348
260: Timestep is 1.96348
197: Timestep is 1.96348
453: Timestep is 1.96348
261: Timestep is 1.96348
198: Timestep is 1.96348
454: Timestep is 1.96348
262: Timestep is 1.96348
199: Timestep is 1.96348
455: Timestep is 1.96348
263: Timestep is 1.96348
200: Timestep is 1.96348
456: Timestep is 1.96348
264: Timestep is 1.96348
201: Timestep is 1.96348
457: Timestep is 1.96348
265: Timestep is 1.96348
202: Timestep is 1.96348
458: Timestep is 1.96348
266: Timestep is 1.96348
203: Timestep is 1.96348
459: Timestep is 1.96348
267: Timestep is 1.96348
204: Timestep is 1.96348
460: Timestep is 1.96348
268: Timestep is 1.96348
205: Timestep is 1.96348
461: Timestep is 1.96348
269: Timestep is 1.96348
206: Timestep is 1.96348
462: Timestep is 1.96348
270: Timestep is 1.96348
207: Timestep is 1.96348
463: Timestep is 1.96348
271: Timestep is 1.96348
208: Timestep is 1.96348
464: Timestep is 1.96348
272: Timestep is 1.96348
209: Timestep is 1.96348
465: Timestep is 1.96348
273: Timestep is 1.96348
210: Timestep is 1.96348
466: Timestep is 1.96348
274: Timestep is 1.96348
211: Timestep is 1.96348
467: Timestep is 1.96348
275: Timestep is 1.96348
212: Timestep is 1.96348
468: Timestep is 1.96348
276: Timestep is 1.96348
213: Timestep is 1.96348
469: Timestep is 1.96348
277: Timestep is 1.96348
214: Timestep is 1.96348
471: Timestep is 1.96348
278: Timestep is 1.96348
215: Timestep is 1.96348
472: Timestep is 1.96348
279: Timestep is 1.96348
216: Timestep is 1.96348
473: Timestep is 1.96348
280: Timestep is 1.96348
217: Timestep is 1.96348
474: Timestep is 1.96348
281: Timestep is 1.96348
218: Timestep is 1.96348
475: Timestep is 1.96348
282: Timestep is 1.96348
219: Timestep is 1.96348
476: Timestep is 1.96348
283: Timestep is 1.96348
220: Timestep is 1.96348
477: Timestep is 1.96348
284: Timestep is 1.96348
221: Timestep is 1.96348
478: Timestep is 1.96348
285: Timestep is 1.96348
222: Timestep is 1.96348
479: Timestep is 1.96348
286: Timestep is 1.96348
223: Timestep is 1.96348
480: Timestep is 1.96348
287: Timestep is 1.96348
224: Timestep is 1.96348
481: Timestep is 1.96348
288: Timestep is 1.96348
225: Timestep is 1.96348
482: Timestep is 1.96348
289: Timestep is 1.96348
226: Timestep is 1.96348
483: Timestep is 1.96348
290: Timestep is 1.96348
227: Timestep is 1.96348
484: Timestep is 1.96348
291: Timestep is 1.96348
228: Timestep is 1.96348
485: Timestep is 1.96348
292: Timestep is 1.96348
229: Timestep is 1.96348
486: Timestep is 1.96348
293: Timestep is 1.96348
230: Timestep is 1.96348
487: Timestep is 1.96348
294: Timestep is 1.96348
231: Timestep is 1.96348
488: Timestep is 1.96348
296: Timestep is 1.96348
232: Timestep is 1.96348
489: Timestep is 1.96348
297: Timestep is 1.96348
233: Timestep is 1.96348
490: Timestep is 1.96348
298: Timestep is 1.96348
234: Timestep is 1.96348
491: Timestep is 1.96348
299: Timestep is 1.96348
235: Timestep is 1.96348
492: Timestep is 1.96348
300: Timestep is 1.96348
236: Timestep is 1.96348
493: Timestep is 1.96348
301: Timestep is 1.96348
237: Timestep is 1.96348
494: Timestep is 1.96348
302: Timestep is 1.96348
238: Timestep is 1.96348
495: Timestep is 1.96348
303: Timestep is 1.96348
239: Timestep is 1.96348
496: Timestep is 1.96348
304: Timestep is 1.96348
240: Timestep is 1.96348
497: Timestep is 1.96348
305: Timestep is 1.96348
241: Timestep is 1.96348
498: Timestep is 1.96348
306: Timestep is 1.96348
242: Timestep is 1.96348
499: Timestep is 1.96348
307: Timestep is 1.96348
243: Timestep is 1.96348
500: Timestep is 1.96348
308: Timestep is 1.96348
244: Timestep is 1.96348
501: Timestep is 1.96348
309: Timestep is 1.96348
245: Timestep is 1.96348
502: Timestep is 1.96348
310: Timestep is 1.96348
246: Timestep is 1.96348
503: Timestep is 1.96348
311: Timestep is 1.96348
247: Timestep is 1.96348
504: Timestep is 1.96348
312: Timestep is 1.96348
248: Timestep is 1.96348
505: Timestep is 1.96348
313: Timestep is 1.96348
249: Timestep is 1.96348
506: Timestep is 1.96348
314: Timestep is 1.96348
250: Timestep is 1.96348
507: Timestep is 1.96348
315: Timestep is 1.96348
251: Timestep is 1.96348
508: Timestep is 1.96348
316: Timestep is 1.96348
252: Timestep is 1.96348
509: Timestep is 1.96348
317: Timestep is 1.96348
253: Timestep is 1.96348
510: Timestep is 1.96348
318: Timestep is 1.96348
254: Timestep is 1.96348
511: Timestep is 1.96348
319: Timestep is 1.96348
255: Timestep is 1.96348
470: Timestep is 1.96348
295: Timestep is 1.96348
186: Timestep is 1.96348
2: Timestep is 1.96348
193: Timestep is 1.96348
401: Timestep is 1.96348
355: Timestep is 1.96348
98: Timestep is 1.96348
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
energy derivative -0.06389622779 +/- 0.00171204134
energy derivative -0.04749955136 +/- 0.002724489581
energy derivative -0.01705262418 +/- 0.001805024691
energy derivative -0.003795742814 +/- 0.0006421524276
energy derivative -0.2822348128 +/- 0.005087914161
energy derivative -0.2041830374 +/- 0.003347571584
energy derivative -0.1126365612 +/- 0.002441962641
energy derivative -0.05118208893 +/- 0.00418021643
energy derivative -0.1128845598 +/- 0.006011292036
energy derivative -0.1285027239 +/- 0.004703845408
energy derivative -0.06694639713 +/- 0.003060391998
energy derivative -0.01118130158 +/- 0.001006969478
energy derivative -0.04011953567 +/- 0.002266136171
energy derivative -0.01872953405 +/- 0.0006838503446
energy derivative -0.003003823093 +/- 0.0001648398972
energy derivative -0.0005624349725 +/- 7.774805418e-05
energy derivative -0.004195205223 +/- 0.0002140678049
energy derivative -0.0001557402002 +/- 1.332651835e-05
energy derivative -0.009677296896 +/- 0.0004178691757
energy derivative -0.0006827549551 +/- 4.545547527e-05
eigenvals (45759102.39,0) (96072.46649,0) (10919.0008,0) (1299.912254,0) (493.4836145,0) (327.5959336,0) (22.96514981,0) (8.086607781,0) (-3.57256907,0) (-7.486055428,0) (-9.687227362,0) (-10.89395241,0) (-14.1621825,0) (-16.93815234,0) (-22.80049987,0) (-18.94555993,0) (-22.10471313,0) (-21.68536541,0) (-19.8484861,0) (-20.24520541,0) (-20.89013625,0) 
i 14 stab 2.27787431e-05 p0 0.1720606415 eigenval (-22.80049987,0)
chose 14 eigenval -22.80049987
eigenvals (228796677.2,0) (479608.8431,0) (54378.63208,0) (6350.209789,0) (1702.775768,0) (339.5952223,0) (75.99040199,0) (23.19079447,0) (11.02086334,0) (-0.4721694824,0) (-8.101788467,0) (-9.179213475,0) (-14.05281199,0) (-16.28261248,0) (-22.79859807,0) (-18.81558714,0) (-22.10069589,0) (-21.67041626,0) (-20.83446787,0) (-19.65064253,0) (-20.12340191,0) 
i 14 stab 0.0001138937155 p0 0.2606111347 eigenval (-22.79859807,0)
chose 14 eigenval -22.79859807
eigenvals (1143983209,0) (2397291.038,0) (271677.8313,0) (31629.48589,0) (7735.472845,0) (419.5944209,0) (389.3992573,0) (92.93652794,0) (26.73420517,0) (24.14320969,0) (-1.941171518,0) (-5.332000743,0) (-13.63557488,0) (-15.05007557,0) (-22.7948613,0) (-18.47937526,0) (-22.09260792,0) (-21.62966376,0) (-19.19886574,0) (-20.74786246,0) (-19.93691561,0) 
i 14 stab 0.0005694685774 p0 0.408337248 eigenval (-22.7948613,0)
chose 14 eigenval -22.7948613
eigenvals (5719915801,0) (11985702.08,0) (1358174.032,0) (158030.4424,0) (37897.33271,0) (2130.789686,0) (664.062547,0) (493.5406899,0) (160.9529681,0) (35.61546363,0) (21.75288346,0) (9.056263719,0) (-9.974888354,0) (-13.52026609,0) (-17.45744483,0) (-22.78929808,0) (-18.24273418,0) (-22.08025988,0) (-21.51686097,0) (-20.60645684,0) (-19.56279412,0) 
i 15 stab 0.002847342887 p0 0.6793870791 eigenval (-22.78929808,0)
chose 15 eigenval -22.78929808
eigenvals (2.859957877e+10,0) (59927757.33,0) (6790655.073,0) (790036.1069,0) (188706.3765,0) (10692.39837,0) (2656.054344,0) (1910.963655,0) (826.0905538,0) (185.1614521,0) (62.65911712,0) (45.38325814,0) (5.529614912,0) (-9.670972848,0) (-13.97750607,0) (-15.71220101,0) (-22.78384052,0) (-20.32130044,0) (-22.06538295,0) (-21.21041339,0) (-18.90460182,0) 
i 16 stab 0.01423671444 p0 0.9079611217 eigenval (-22.78384052,0)
i 18 stab 0.01423671444 p0 0.1246567716 eigenval (-22.06538295,0)
chose 16 eigenval -22.78384052
eigenvals (1.429978935e+11,0) (299638033.5,0) (33953060.29,0) (3950064.604,0) (942751.5471,0) (53500.55317,0) (13218.77578,0) (8444.931906,0) (4139.86354,0) (951.2766848,0) (317.3887691,0) (149.5530129,0) (66.37994806,0) (12.03290319,0) (-4.164020767,0) (-7.220931432,0) (-17.10284136,0) (-22.77933728,0) (-19.55467076,0) (-20.5617702,0) (-22.0424339,0) 
i 17 stab 0.07118357218 p0 0.9819646463 eigenval (-22.77933728,0)
i 20 stab 0.07118357218 p0 0.1959182168 eigenval (-22.0424339,0)
chose 17 eigenval -22.77933728
eigenvals (7.149894675e+11,0) (1498189414,0) (169765086.4,0) (19750207.13,0) (4712977.391,0) (267541.3462,0) (66061.71263,0) (41106.55285,0) (20702.39962,0) (4782.479815,0) (1591.977333,0) (677.7107008,0) (363.1877927,0) (120.1989037,0) (50.66649938,0) (17.48655432,0) (-7.842022364,0) (-17.31658434,0) (-22.77704354,0) (-19.81996981,0) (-21.98333597,0) 
i 18 stab 0.3559178609 p0 0.9973140411 eigenval (-22.77704354,0)
i 20 stab 0.3559178609 p0 0.2369401358 eigenval (-21.98333597,0)
chose 18 eigenval -22.77704354
eigenvals (3.574947337e+12,0) (7490946319,0) (848825216.9,0) (98750919.75,0) (23564106.61,0) (1337745.315,0) (330280.6586,0) (204415.5788,0) (103513.4025,0) (23938.57736,0) (7965.600755,0) (3322.156252,0) (1846.564742,0) (659.6562721,0) (325.5952892,0) (137.5520308,0) (39.64706033,0) (-8.5648954,0) (-17.94620457,0) (-22.77700343,0) (-21.7909688,0) 
i 19 stab 1.779589304 p0 0.9996808591 eigenval (-22.77700343,0)
i 20 stab 1.779589304 p0 0.264315167 eigenval (-21.7909688,0)
chose 19 eigenval -22.77700343
eigenvals (1.787473669e+13,0) (3.745473084e+10,0) (4244125869,0) (493754482.9,0) (117819752.7,0) (6688765.159,0) (1651376.193,0) (1020960.988,0) (517568.0595,0) (119719.08,0) (39833.87959,0) (16545.28884,0) (9263.421728,0) (3356.584119,0) (1700.276028,0) (737.7973007,0) (277.2370924,0) (34.27607193,0) (-8.864691165,0) (-22.77764077,0) (-21.14618283,0) 
i 19 stab 8.897946522 p0 0.9999750946 eigenval (-22.77764077,0)
i 20 stab 8.897946522 p0 0.201165319 eigenval (-21.14618283,0)
chose 19 eigenval -22.77764077
eigenvals (8.937368343e+13,0) (1.872736534e+11,0) (2.122062913e+10,0) (2468772298,0) (589097983.1,0) (33443864.38,0) (8256854.024,0) (5103688.093,0) (2587841.272,0) (598621.5961,0) (199175.3072,0) (82661.14094,0) (46347.70625,0) (16841.14833,0) (8573.68448,0) (3739.072411,0) (1465.188281,0) (248.2695405,0) (36.72333625,0) (-22.77833826,0) (-18.24521987,0) 
i 19 stab 44.48973261 p0 0.9999984094 eigenval (-22.77833826,0)
chose 19 eigenval -22.77833826
eigenvals (4.468684171e+14,0) (9.363682665e+11,0) (1.061031454e+11,0) (1.234386138e+10,0) (2945489135,0) (167219360.5,0) (41284243.21,0) (25517323.63,0) (12939207.32,0) (2993134.177,0) (995882.4518,0) (413240.4396,0) (231769.129,0) (84263.95424,0) (42940.72759,0) (18745.4612,0) (7404.942818,0) (1318.193337,0) (264.748943,0) (-22.77864561,0) (-3.858078383,0) 
i 19 stab 222.4486631 p0 0.999999923 eigenval (-22.77864561,0)
chose 19 eigenval -22.77864561
eigenvals (2.234342086e+15,0) (4.681841332e+12,0) (5.30515727e+11,0) (6.171930676e+10,0) (1.47274449e+10,0) (836096841,0) (206421189.2,0) (127585501.3,0) (64696037.56,0) (14965697.08,0) (4979418.176,0) (2066136.941,0) (1158876.243,0) (421377.9808,0) (214775.9433,0) (93777.40797,0) (37103.71515,0) (6667.80356,0) (-22.77872277,0) (1404.897463,0) (68.0498347,0) 
i 18 stab 1112.243315 p0 0.9999999968 eigenval (-22.77872277,0)
chose 18 eigenval -22.77872277
eigenvals (1.117171041e+16,0) (2.340920665e+13,0) (2.652578635e+12,0) (3.085965337e+11,0) (7.36372237e+10,0) (4180484244,0) (1032105919,0) (637926389.8,0) (323480188.8,0) (74828511.61,0) (24897096.8,0) (10330619.45,0) (5794411.812,0) (2106948.113,0) (1073952.022,0) (468937.1423,0) (185597.5768,0) (33415.85292,0) (-22.778739,0) (7105.644313,0) (427.5836081,0) 
i 18 stab 5561.216577 p0 0.9999999999 eigenval (-22.778739,0)
chose 18 eigenval -22.778739
eigenvals (5.585855308e+16,0) (1.170460334e+14,0) (1.326289315e+13,0) (1.542982668e+12,0) (3.681861177e+11,0) (2.090242126e+10,0) (5160529567,0) (3189630832,0) (1617400945,0) (374142584.2,0) (124485489.9,0) (51653031.98,0) (28972089.66,0) (10534798.77,0) (5369832.416,0) (2344735.814,0) (928066.8848,0) (167156.0994,0) (-22.77874228,0) (35609.37942,0) (2225.251307,0) 
i 18 stab 27806.08288 p0 1 eigenval (-22.77874228,0)
chose 18 eigenval -22.77874228
eigenvals (2.792928769e+17,0) (5.852301575e+14,0) (6.631446564e+13,0) (7.714913342e+12,0) (1.840930588e+12,0) (1.045121063e+11,0) (2.580264781e+10,0) (1.594815304e+10,0) (8087004725,0) (1870712947,0) (622427455.5,0) (258265094.6,0) (144860478.9,0) (52674052.08,0) (26849234.38,0) (11723729.17,0) (4640413.425,0) (835857.3315,0) (-22.77874293,0) (178128.0551,0) (11213.58956,0) 
i 18 stab 139030.4144 p0 1 eigenval (-22.77874293,0)
chose 18 eigenval -22.77874293
eigenvals (2.859957877e+10,0) (59927757.33,0) (6790655.073,0) (790036.1069,0) (188706.3765,0) (10692.39837,0) (2656.054344,0) (1910.963655,0) (826.0905538,0) (185.1614521,0) (62.65911712,0) (45.38325814,0) (5.529614912,0) (-9.670972848,0) (-13.97750607,0) (-15.71220101,0) (-22.78384052,0) (-20.32130044,0) (-22.06538295,0) (-21.21041339,0) (-18.90460182,0) 
i 16 stab 0.01423671444 p0 0.9079611217 eigenval (-22.78384052,0)
i 18 stab 0.01423671444 p0 0.1246567716 eigenval (-22.06538295,0)
chose 16 eigenval -22.78384052
eigenvals (1.429978935e+11,0) (299638033.5,0) (33953060.29,0) (3950064.604,0) (942751.5471,0) (53500.55317,0) (13218.77578,0) (8444.931906,0) (4139.86354,0) (951.2766848,0) (317.3887691,0) (149.5530129,0) (66.37994806,0) (12.03290319,0) (-4.164020767,0) (-7.220931432,0) (-17.10284136,0) (-22.77933728,0) (-19.55467076,0) (-20.5617702,0) (-22.0424339,0) 
i 17 stab 0.07118357218 p0 0.9819646463 eigenval (-22.77933728,0)
i 20 stab 0.07118357218 p0 0.1959182168 eigenval (-22.0424339,0)
chose 17 eigenval -22.77933728
eigenvals (7.149894675e+11,0) (1498189414,0) (169765086.4,0) (19750207.13,0) (4712977.391,0) (267541.3462,0) (66061.71263,0) (41106.55285,0) (20702.39962,0) (4782.479815,0) (1591.977333,0) (677.7107008,0) (363.1877927,0) (120.1989037,0) (50.66649938,0) (17.48655432,0) (-7.842022364,0) (-17.31658434,0) (-22.77704354,0) (-19.81996981,0) (-21.98333597,0) 
i 18 stab 0.3559178609 p0 0.9973140411 eigenval (-22.77704354,0)
i 20 stab 0.3559178609 p0 0.2369401358 eigenval (-21.98333597,0)
chose 18 eigenval -22.77704354
eigenvals (3.574947337e+12,0) (7490946319,0) (848825216.9,0) (98750919.75,0) (23564106.61,0) (1337745.315,0) (330280.6586,0) (204415.5788,0) (103513.4025,0) (23938.57736,0) (7965.600755,0) (3322.156252,0) (1846.564742,0) (659.6562721,0) (325.5952892,0) (137.5520308,0) (39.64706033,0) (-8.5648954,0) (-17.94620457,0) (-22.77700343,0) (-21.7909688,0) 
i 19 stab 1.779589304 p0 0.9996808591 eigenval (-22.77700343,0)
i 20 stab 1.779589304 p0 0.264315167 eigenval (-21.7909688,0)
chose 19 eigenval -22.77700343
eigenvals (1.787473669e+13,0) (3.745473084e+10,0) (4244125869,0) (493754482.9,0) (117819752.7,0) (6688765.159,0) (1651376.193,0) (1020960.988,0) (517568.0595,0) (119719.08,0) (39833.87959,0) (16545.28884,0) (9263.421728,0) (3356.584119,0) (1700.276028,0) (737.7973007,0) (277.2370924,0) (34.27607193,0) (-8.864691165,0) (-22.77764077,0) (-21.14618283,0) 
i 19 stab 8.897946522 p0 0.9999750946 eigenval (-22.77764077,0)
i 20 stab 8.897946522 p0 0.201165319 eigenval (-21.14618283,0)
chose 19 eigenval -22.77764077
eigenvals (8.937368343e+13,0) (1.872736534e+11,0) (2.122062913e+10,0) (2468772298,0) (589097983.1,0) (33443864.38,0) (8256854.024,0) (5103688.093,0) (2587841.272,0) (598621.5961,0) (199175.3072,0) (82661.14094,0) (46347.70625,0) (16841.14833,0) (8573.68448,0) (3739.072411,0) (1465.188281,0) (248.2695405,0) (36.72333625,0) (-22.77833826,0) (-18.24521987,0) 
i 19 stab 44.48973261 p0 0.9999984094 eigenval (-22.77833826,0)
chose 19 eigenval -22.77833826
eigenvals (4.468684171e+14,0) (9.363682665e+11,0) (1.061031454e+11,0) (1.234386138e+10,0) (2945489135,0) (167219360.5,0) (41284243.21,0) (25517323.63,0) (12939207.32,0) (2993134.177,0) (995882.4518,0) (413240.4396,0) (231769.129,0) (84263.95424,0) (42940.72759,0) (18745.4612,0) (7404.942818,0) (1318.193337,0) (264.748943,0) (-22.77864561,0) (-3.858078383,0) 
i 19 stab 222.4486631 p0 0.999999923 eigenval (-22.77864561,0)
chose 19 eigenval -22.77864561
eigenvals (2.234342086e+15,0) (4.681841332e+12,0) (5.30515727e+11,0) (6.171930676e+10,0) (1.47274449e+10,0) (836096841,0) (206421189.2,0) (127585501.3,0) (64696037.56,0) (14965697.08,0) (4979418.176,0) (2066136.941,0) (1158876.243,0) (421377.9808,0) (214775.9433,0) (93777.40797,0) (37103.71515,0) (6667.80356,0) (-22.77872277,0) (1404.897463,0) (68.0498347,0) 
i 18 stab 1112.243315 p0 0.9999999968 eigenval (-22.77872277,0)
chose 18 eigenval -22.77872277
