0: output to I2.linear.o
365: Timestep is 2.00797
302: Timestep is 2.00797
366: Timestep is 2.00797
303: Timestep is 2.00797
367: Timestep is 2.00797
304: Timestep is 2.00797
368: Timestep is 2.00797
305: Timestep is 2.00797
369: Timestep is 2.00797
306: Timestep is 2.00797
370: Timestep is 2.00797
307: Timestep is 2.00797
371: Timestep is 2.00797
308: Timestep is 2.00797
372: Timestep is 2.00797
309: Timestep is 2.00797
373: Timestep is 2.00797
310: Timestep is 2.00797
374: Timestep is 2.00797
311: Timestep is 2.00797
375: Timestep is 2.00797
312: Timestep is 2.00797
376: Timestep is 2.00797
313: Timestep is 2.00797
377: Timestep is 2.00797
314: Timestep is 2.00797
378: Timestep is 2.00797
315: Timestep is 2.00797
379: Timestep is 2.00797
316: Timestep is 2.00797
380: Timestep is 2.00797
317: Timestep is 2.00797
381: Timestep is 2.00797
318: Timestep is 2.00797
382: Timestep is 2.00797
319: Timestep is 2.00797
383: Timestep is 2.00797
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
energy derivative -0.1271436362 +/- 0.001195340435
energy derivative -0.1247595825 +/- 0.002639119697
energy derivative -0.05572275229 +/- 0.002148472454
energy derivative -0.01464547174 +/- 0.0007135398974
energy derivative -0.5239859429 +/- 0.004346577293
energy derivative -0.3077188526 +/- 0.002548631487
energy derivative -0.1399870544 +/- 0.00213788852
energy derivative -0.04621367151 +/- 0.004084492792
energy derivative -0.3275330306 +/- 0.007341361059
energy derivative -0.2673282259 +/- 0.004292623831
energy derivative -0.1625968554 +/- 0.003255400216
energy derivative -0.04409053312 +/- 0.001544124058
energy derivative -0.09662175305 +/- 0.002261952645
energy derivative -0.03816966321 +/- 0.001014493243
energy derivative -0.008290182832 +/- 0.0002964645033
energy derivative -0.002697929504 +/- 0.0001224290432
energy derivative -0.009270244813 +/- 0.0002532089439
energy derivative -0.0004998414401 +/- 2.19405399e-05
energy derivative -0.023026567 +/- 0.0007018785999
energy derivative -0.002034132329 +/- 7.850274086e-05
eigenvals (1960996.192,0) (20558.93672,0) (918.2062925,0) (497.6920607,0) (127.2222934,0) (70.24821217,0) (71.99888222,0) (3.089871791,0) (-2.612201155,0) (-7.313738106,0) (-9.521073248,0) (-12.62949084,0) (-14.82725356,0) (-17.614847,0) (-22.73353208,0) (-18.67349773,0) (-19.42768367,0) (-20.31023109,0) (-22.07179255,0) (-21.42957561,0) (-21.16986095,0) 
i 14 stab 2.273563002e-05 p0 0.4062608877 eigenval (-22.73353208,0)
chose 14 eigenval -22.73353208
eigenvals (9804828.487,0) (102667.0185,0) (4570.968145,0) (2453.218054,0) (397.1816179,0) (77.28153893,0) (72.48087928,0) (44.62730637,0) (-1.18141039,0) (-6.93772397,0) (-7.495978879,0) (-10.09789845,0) (-13.90830424,0) (-17.38516426,0) (-22.73307597,0) (-18.35331763,0) (-19.3490708,0) (-20.15421932,0) (-22.06656741,0) (-21.41681245,0) (-21.11415756,0) 
i 14 stab 0.0001136781501 p0 0.5032136777 eigenval (-22.73307597,0)
chose 14 eigenval -22.73307597
eigenvals (49023989.96,0) (513207.4748,0) (22835.47897,0) (12236.65735,0) (1753.355251,0) (252.7903298,0) (106.1000965,0) (74.67068644,0) (11.87688715,0) (1.532779444,0) (-2.17518854,0) (-7.09877244,0) (-12.17663969,0) (-16.40674417,0) (-17.69536654,0) (-22.73194926,0) (-19.20547318,0) (-19.80755103,0) (-22.05479965,0) (-21.37748528,0) (-21.01340412,0) 
i 15 stab 0.0005683907505 p0 0.6213958482 eigenval (-22.73194926,0)
chose 15 eigenval -22.73194926
eigenvals (245119797.1,0) (2565909.766,0) (114158.1655,0) (61154.87596,0) (8536.667706,0) (1293.450626,0) (252.677059,0) (103.6954484,0) (85.72483761,0) (35.59883005,0) (21.96071995,0) (-4.563106334,0) (-6.808578836,0) (-13.51772441,0) (-16.60576337,0) (-22.72975503,0) (-18.8914094,0) (-19.05846444,0) (-22.03548141,0) (-20.85538066,0) (-21.26632269,0) 
i 15 stab 0.002841953753 p0 0.8158674413 eigenval (-22.72975503,0)
chose 15 eigenval -22.72975503
eigenvals (1225598834,0) (12829421.22,0) (570771.6244,0) (305746.1684,0) (42453.80989,0) (6496.859223,0) (993.0908206,0) (568.0217058,0) (210.1923064,0) (152.9879541,0) (129.2884004,0) (26.26372113,0) (-0.0259326562,0) (-7.739636061,0) (-13.43282852,0) (-17.23064411,0) (-18.30123873,0) (-22.72709765,0) (-22.00350204,0) (-20.58222631,0) (-20.9523846,0) 
i 17 stab 0.01420976876 p0 0.9407260767 eigenval (-22.72709765,0)
i 18 stab 0.01420976876 p0 0.1313724127 eigenval (-22.00350204,0)
chose 17 eigenval -22.72709765
eigenvals (6127994017,0) (64146978.51,0) (2853838.924,0) (1528702.67,0) (212039.6411,0) (32513.92042,0) (4700.480384,0) (2889.691209,0) (1085.170698,0) (736.6242265,0) (432.2966632,0) (186.7461121,0) (20.12619727,0) (16.22595546,0) (-1.258241657,0) (-10.5164065,0) (-16.55966467,0) (-22.72452078,0) (-21.9517583,0) (-19.70886451,0) (-20.35385804,0) 
i 17 stab 0.07104884381 p0 0.9857485308 eigenval (-22.72452078,0)
i 18 stab 0.07104884381 p0 0.2304555334 eigenval (-21.9517583,0)
chose 17 eigenval -22.72452078
eigenvals (3.063996997e+10,0) (320734764.9,0) (14269175.42,0) (7643485.188,0) (1059968.822,0) (162599.23,0) (23239.04999,0) (14497.88521,0) (5460.74833,0) (3701.966349,0) (1919.147923,0) (985.6314747,0) (157.0302373,0) (93.65919653,0) (53.67679409,0) (21.94375837,0) (-8.275388447,0) (-16.72514849,0) (-22.72419115,0) (-21.83913864,0) (-19.73056317,0) 
i 18 stab 0.3552442191 p0 0.9978629327 eigenval (-22.72419115,0)
i 19 stab 0.3552442191 p0 0.3170548129 eigenval (-21.83913864,0)
chose 18 eigenval -22.72419115
eigenvals (1.531998495e+11,0) (1603673697,0) (71345857.92,0) (38217397.78,0) (5299614.729,0) (813025.7784,0) (115932.258,0) (72538.81145,0) (27338.75875,0) (18530.43055,0) (9360.019804,0) (4977.646878,0) (846.7212423,0) (479.8789701,0) (321.9830641,0) (183.4919139,0) (34.66759313,0) (-5.831296053,0) (-22.72676359,0) (-21.52651696,0) (-17.36268014,0) 
i 18 stab 1.776221095 p0 0.9997163835 eigenval (-22.72676359,0)
i 19 stab 1.776221095 p0 0.3859044824 eigenval (-21.52651696,0)
chose 18 eigenval -22.72676359
eigenvals (7.659992474e+11,0) (8018368358,0) (356729270.4,0) (191086960.7,0) (26497844.27,0) (4065158.521,0) (579398.3717,0) (362743.4333,0) (136728.8351,0) (92673.03619,0) (46566.17229,0) (24937.04857,0) (4295.619494,0) (2414.007512,0) (1660.28153,0) (990.8490983,0) (250.007408,0) (46.92250015,0) (-22.73077812,0) (-20.51622687,0) (-5.237474573,0) 
i 18 stab 8.881105477 p0 0.9999642809 eigenval (-22.73077812,0)
i 19 stab 8.881105477 p0 0.2782891575 eigenval (-20.51622687,0)
chose 18 eigenval -22.73077812
eigenvals (3.82999624e+12,0) (4.009184166e+10,0) (1783646333,0) (955434775.5,0) (132488991.9,0) (20325822.23,0) (2896728.955,0) (1813766.54,0) (683679.2214,0) (463386.1192,0) (232597.3157,0) (124733.9115,0) (21540.19419,0) (12085.50281,0) (8350.957747,0) (5027.531514,0) (1326.832512,0) (310.2979197,0) (-22.73406577,0) (-15.86131608,0) (55.71121013,0) 
i 18 stab 44.40552738 p0 0.999996964 eigenval (-22.73406577,0)
chose 18 eigenval -22.73406577
eigenvals (1.914998111e+13,0) (2.004592063e+11,0) (8918231643,0) (4777173849,0) (662444730.3,0) (101629140.8,0) (14483381.87,0) (9068882.076,0) (3418431.154,0) (2316951.545,0) (1162753.11,0) (623718.1967,0) (107763.0842,0) (60443.16119,0) (41804.16814,0) (25210.92143,0) (6710.982917,0) (1627.094272,0) (-22.73527204,0) (7.28810583,0) (360.5527811,0) 
i 18 stab 222.0276369 p0 0.9999998464 eigenval (-22.73527204,0)
chose 18 eigenval -22.73527204
eigenvals (9.574996155e+13,0) (1.002295986e+12,0) (4.45911582e+10,0) (2.388586922e+10,0) (3312223422,0) (508145733.6,0) (72416646.47,0) (45344459.75,0) (17092190.82,0) (11584778.68,0) (5813532.095,0) (3118639.617,0) (538877.5375,0) (302231.4899,0) (209070.1857,0) (126127.8665,0) (33631.7399,0) (8211.059805,0) (-22.73555628,0) (123.0056709,0) (1884.782068,0) 
i 18 stab 1110.138185 p0 0.9999999935 eigenval (-22.73555628,0)
chose 18 eigenval -22.73555628
eigenvals (4.787507898e+14,0) (5.011480186e+12,0) (2.22955791e+11,0) (1.194293461e+11,0) (1.656111688e+10,0) (2540728697,0) (362082969.4,0) (226722348.1,0) (85460989.14,0) (57923914.33,0) (29067427.03,0) (15593246.72,0) (2694449.805,0) (1511173.141,0) (1045400.266,0) (630712.5912,0) (168235.5258,0) (41130.88422,0) (-22.73561518,0) (701.5872976,0) (9505.932865,0) 
i 18 stab 5550.690923 p0 0.9999999997 eigenval (-22.73561518,0)
chose 18 eigenval -22.73561518
eigenvals (2.393748184e+15,0) (2.505740102e+13,0) (1.114778955e+12,0) (5.971467303e+11,0) (8.280558419e+10,0) (1.270364352e+10,0) (1810414584,0) (1133611790,0) (427304980.7,0) (289619592.6,0) (145336901.7,0) (77966282.21,0) (13472311.14,0) (7555881.398,0) (5227050.669,0) (3153636.214,0) (841254.4557,0) (205730.0057,0) (-22.73562705,0) (3594.494178,0) (47611.68773,0) 
i 18 stab 27753.45461 p0 1 eigenval (-22.73562705,0)
chose 18 eigenval -22.73562705
eigenvals (1.196873822e+16,0) (1.252870051e+14,0) (5.573894775e+12,0) (2.985733652e+12,0) (4.140279207e+11,0) (6.351821761e+10,0) (9052072659,0) (5668059000,0) (2136524939,0) (1448097984,0) (726684274.9,0) (389831459.7,0) (67361617.83,0) (37779422.68,0) (26135302.68,0) (15768254.33,0) (4206349.105,0) (-22.73562943,0) (1028725.613,0) (18059.02833,0) (238140.4622,0) 
i 17 stab 138767.2731 p0 1 eigenval (-22.73562943,0)
chose 17 eigenval -22.73562943
eigenvals (245119797.1,0) (2565909.766,0) (114158.1655,0) (61154.87596,0) (8536.667706,0) (1293.450626,0) (252.677059,0) (103.6954484,0) (85.72483761,0) (35.59883005,0) (21.96071995,0) (-4.563106334,0) (-6.808578836,0) (-13.51772441,0) (-16.60576337,0) (-22.72975503,0) (-18.8914094,0) (-19.05846444,0) (-22.03548141,0) (-20.85538066,0) (-21.26632269,0) 
i 15 stab 0.002841953753 p0 0.8158674413 eigenval (-22.72975503,0)
chose 15 eigenval -22.72975503
eigenvals (1225598834,0) (12829421.22,0) (570771.6244,0) (305746.1684,0) (42453.80989,0) (6496.859223,0) (993.0908206,0) (568.0217058,0) (210.1923064,0) (152.9879541,0) (129.2884004,0) (26.26372113,0) (-0.0259326562,0) (-7.739636061,0) (-13.43282852,0) (-17.23064411,0) (-18.30123873,0) (-22.72709765,0) (-22.00350204,0) (-20.58222631,0) (-20.9523846,0) 
i 17 stab 0.01420976876 p0 0.9407260767 eigenval (-22.72709765,0)
i 18 stab 0.01420976876 p0 0.1313724127 eigenval (-22.00350204,0)
chose 17 eigenval -22.72709765
eigenvals (6127994017,0) (64146978.51,0) (2853838.924,0) (1528702.67,0) (212039.6411,0) (32513.92042,0) (4700.480384,0) (2889.691209,0) (1085.170698,0) (736.6242265,0) (432.2966632,0) (186.7461121,0) (20.12619727,0) (16.22595546,0) (-1.258241657,0) (-10.5164065,0) (-16.55966467,0) (-22.72452078,0) (-21.9517583,0) (-19.70886451,0) (-20.35385804,0) 
i 17 stab 0.07104884381 p0 0.9857485308 eigenval (-22.72452078,0)
i 18 stab 0.07104884381 p0 0.2304555334 eigenval (-21.9517583,0)
chose 17 eigenval -22.72452078
eigenvals (3.063996997e+10,0) (320734764.9,0) (14269175.42,0) (7643485.188,0) (1059968.822,0) (162599.23,0) (23239.04999,0) (14497.88521,0) (5460.74833,0) (3701.966349,0) (1919.147923,0) (985.6314747,0) (157.0302373,0) (93.65919653,0) (53.67679409,0) (21.94375837,0) (-8.275388447,0) (-16.72514849,0) (-22.72419115,0) (-21.83913864,0) (-19.73056317,0) 
i 18 stab 0.3552442191 p0 0.9978629327 eigenval (-22.72419115,0)
i 19 stab 0.3552442191 p0 0.3170548129 eigenval (-21.83913864,0)
chose 18 eigenval -22.72419115
eigenvals (1.531998495e+11,0) (1603673697,0) (71345857.92,0) (38217397.78,0) (5299614.729,0) (813025.7784,0) (115932.258,0) (72538.81145,0) (27338.75875,0) (18530.43055,0) (9360.019804,0) (4977.646878,0) (846.7212423,0) (479.8789701,0) (321.9830641,0) (183.4919139,0) (34.66759313,0) (-5.831296053,0) (-22.72676359,0) (-21.52651696,0) (-17.36268014,0) 
i 18 stab 1.776221095 p0 0.9997163835 eigenval (-22.72676359,0)
i 19 stab 1.776221095 p0 0.3859044824 eigenval (-21.52651696,0)
chose 18 eigenval -22.72676359
eigenvals (7.659992474e+11,0) (8018368358,0) (356729270.4,0) (191086960.7,0) (26497844.27,0) (4065158.521,0) (579398.3717,0) (362743.4333,0) (136728.8351,0) (92673.03619,0) (46566.17229,0) (24937.04857,0) (4295.619494,0) (2414.007512,0) (1660.28153,0) (990.8490983,0) (250.007408,0) (46.92250015,0) (-22.73077812,0) (-20.51622687,0) (-5.237474573,0) 
i 18 stab 8.881105477 p0 0.9999642809 eigenval (-22.73077812,0)
i 19 stab 8.881105477 p0 0.2782891575 eigenval (-20.51622687,0)
chose 18 eigenval -22.73077812
eigenvals (3.82999624e+12,0) (4.009184166e+10,0) (1783646333,0) (955434775.5,0) (132488991.9,0) (20325822.23,0) (2896728.955,0) (1813766.54,0) (683679.2214,0) (463386.1192,0) (232597.3157,0) (124733.9115,0) (21540.19419,0) (12085.50281,0) (8350.957747,0) (5027.531514,0) (1326.832512,0) (310.2979197,0) (-22.73406577,0) (-15.86131608,0) (55.71121013,0) 
i 18 stab 44.40552738 p0 0.999996964 eigenval (-22.73406577,0)
chose 18 eigenval -22.73406577
eigenvals (1.914998111e+13,0) (2.004592063e+11,0) (8918231643,0) (4777173849,0) (662444730.3,0) (101629140.8,0) (14483381.87,0) (9068882.076,0) (3418431.154,0) (2316951.545,0) (1162753.11,0) (623718.1967,0) (107763.0842,0) (60443.16119,0) (41804.16814,0) (25210.92143,0) (6710.982917,0) (1627.094272,0) (-22.73527204,0) (7.28810583,0) (360.5527811,0) 
i 18 stab 222.0276369 p0 0.9999998464 eigenval (-22.73527204,0)
chose 18 eigenval -22.73527204
eigenvals (9.574996155e+13,0) (1.002295986e+12,0) (4.45911582e+10,0) (2.388586922e+10,0) (3312223422,0) (508145733.6,0) (72416646.47,0) (45344459.75,0) (17092190.82,0) (11584778.68,0) (5813532.095,0) (3118639.617,0) (538877.5375,0) (302231.4899,0) (209070.1857,0) (126127.8665,0) (33631.7399,0) (8211.059805,0) (-22.73555628,0) (123.0056709,0) (1884.782068,0) 
