0: output to I2.linear.o
354: Timestep is 1.95063
99: Timestep is 1.95063
8: Timestep is 1.95063
288: Timestep is 1.95063
355: Timestep is 1.95063
100: Timestep is 1.95063
9: Timestep is 1.95063
289: Timestep is 1.95063
356: Timestep is 1.95063
101: Timestep is 1.95063
10: Timestep is 1.95063
290: Timestep is 1.95063
357: Timestep is 1.95063
102: Timestep is 1.95063
11: Timestep is 1.95063
291: Timestep is 1.95063
358: Timestep is 1.95063
103: Timestep is 1.95063
12: Timestep is 1.95063
292: Timestep is 1.95063
359: Timestep is 1.95063
104: Timestep is 1.95063
13: Timestep is 1.95063
293: Timestep is 1.95063
360: Timestep is 1.95063
105: Timestep is 1.95063
14: Timestep is 1.95063
294: Timestep is 1.95063
361: Timestep is 1.95063
106: Timestep is 1.95063
15: Timestep is 1.95063
295: Timestep is 1.95063
362: Timestep is 1.95063
107: Timestep is 1.95063
16: Timestep is 1.95063
296: Timestep is 1.95063
363: Timestep is 1.95063
108: Timestep is 1.95063
17: Timestep is 1.95063
297: Timestep is 1.95063
364: Timestep is 1.95063
109: Timestep is 1.95063
18: Timestep is 1.95063
298: Timestep is 1.95063
365: Timestep is 1.95063
110: Timestep is 1.95063
19: Timestep is 1.95063
299: Timestep is 1.95063
366: Timestep is 1.95063
111: Timestep is 1.95063
20: Timestep is 1.95063
300: Timestep is 1.95063
367: Timestep is 1.95063
112: Timestep is 1.95063
21: Timestep is 1.95063
301: Timestep is 1.95063
368: Timestep is 1.95063
113: Timestep is 1.95063
22: Timestep is 1.95063
302: Timestep is 1.95063
369: Timestep is 1.95063
114: Timestep is 1.95063
23: Timestep is 1.95063
303: Timestep is 1.95063
370: Timestep is 1.95063
115: Timestep is 1.95063
24: Timestep is 1.95063
304: Timestep is 1.95063
371: Timestep is 1.95063
116: Timestep is 1.95063
25: Timestep is 1.95063
305: Timestep is 1.95063
372: Timestep is 1.95063
117: Timestep is 1.95063
26: Timestep is 1.95063
306: Timestep is 1.95063
373: Timestep is 1.95063
118: Timestep is 1.95063
27: Timestep is 1.95063
307: Timestep is 1.95063
374: Timestep is 1.95063
119: Timestep is 1.95063
28: Timestep is 1.95063
308: Timestep is 1.95063
375: Timestep is 1.95063
120: Timestep is 1.95063
30: Timestep is 1.95063
309: Timestep is 1.95063
376: Timestep is 1.95063
121: Timestep is 1.95063
32: Timestep is 1.95063
310: Timestep is 1.95063
377: Timestep is 1.95063
122: Timestep is 1.95063
33: Timestep is 1.95063
311: Timestep is 1.95063
378: Timestep is 1.95063
123: Timestep is 1.95063
34: Timestep is 1.95063
312: Timestep is 1.95063
379: Timestep is 1.95063
124: Timestep is 1.95063
35: Timestep is 1.95063
313: Timestep is 1.95063
380: Timestep is 1.95063
125: Timestep is 1.95063
39: Timestep is 1.95063
314: Timestep is 1.95063
381: Timestep is 1.95063
126: Timestep is 1.95063
46: Timestep is 1.95063
315: Timestep is 1.95063
382: Timestep is 1.95063
127: Timestep is 1.95063
55: Timestep is 1.95063
316: Timestep is 1.95063
383: Timestep is 1.95063
317: Timestep is 1.95063
318: Timestep is 1.95063
319: Timestep is 1.95063
385: Timestep is 1.95063
193: Timestep is 1.95063
129: Timestep is 1.95063
449: Timestep is 1.95063
386: Timestep is 1.95063
194: Timestep is 1.95063
130: Timestep is 1.95063
450: Timestep is 1.95063
387: Timestep is 1.95063
195: Timestep is 1.95063
131: Timestep is 1.95063
451: Timestep is 1.95063
388: Timestep is 1.95063
196: Timestep is 1.95063
132: Timestep is 1.95063
452: Timestep is 1.95063
389: Timestep is 1.95063
197: Timestep is 1.95063
133: Timestep is 1.95063
453: Timestep is 1.95063
390: Timestep is 1.95063
198: Timestep is 1.95063
134: Timestep is 1.95063
454: Timestep is 1.95063
391: Timestep is 1.95063
199: Timestep is 1.95063
135: Timestep is 1.95063
455: Timestep is 1.95063
392: Timestep is 1.95063
200: Timestep is 1.95063
136: Timestep is 1.95063
456: Timestep is 1.95063
393: Timestep is 1.95063
201: Timestep is 1.95063
137: Timestep is 1.95063
457: Timestep is 1.95063
394: Timestep is 1.95063
202: Timestep is 1.95063
138: Timestep is 1.95063
458: Timestep is 1.95063
395: Timestep is 1.95063
203: Timestep is 1.95063
139: Timestep is 1.95063
459: Timestep is 1.95063
396: Timestep is 1.95063
204: Timestep is 1.95063
140: Timestep is 1.95063
460: Timestep is 1.95063
397: Timestep is 1.95063
205: Timestep is 1.95063
141: Timestep is 1.95063
461: Timestep is 1.95063
398: Timestep is 1.95063
206: Timestep is 1.95063
142: Timestep is 1.95063
462: Timestep is 1.95063
399: Timestep is 1.95063
207: Timestep is 1.95063
143: Timestep is 1.95063
463: Timestep is 1.95063
400: Timestep is 1.95063
208: Timestep is 1.95063
144: Timestep is 1.95063
464: Timestep is 1.95063
401: Timestep is 1.95063
209: Timestep is 1.95063
145: Timestep is 1.95063
465: Timestep is 1.95063
402: Timestep is 1.95063
210: Timestep is 1.95063
146: Timestep is 1.95063
466: Timestep is 1.95063
403: Timestep is 1.95063
211: Timestep is 1.95063
147: Timestep is 1.95063
467: Timestep is 1.95063
404: Timestep is 1.95063
212: Timestep is 1.95063
148: Timestep is 1.95063
468: Timestep is 1.95063
405: Timestep is 1.95063
213: Timestep is 1.95063
149: Timestep is 1.95063
469: Timestep is 1.95063
406: Timestep is 1.95063
214: Timestep is 1.95063
150: Timestep is 1.95063
470: Timestep is 1.95063
407: Timestep is 1.95063
215: Timestep is 1.95063
151: Timestep is 1.95063
471: Timestep is 1.95063
408: Timestep is 1.95063
216: Timestep is 1.95063
152: Timestep is 1.95063
472: Timestep is 1.95063
409: Timestep is 1.95063
217: Timestep is 1.95063
153: Timestep is 1.95063
473: Timestep is 1.95063
410: Timestep is 1.95063
218: Timestep is 1.95063
154: Timestep is 1.95063
474: Timestep is 1.95063
411: Timestep is 1.95063
219: Timestep is 1.95063
155: Timestep is 1.95063
475: Timestep is 1.95063
412: Timestep is 1.95063
220: Timestep is 1.95063
156: Timestep is 1.95063
476: Timestep is 1.95063
413: Timestep is 1.95063
221: Timestep is 1.95063
157: Timestep is 1.95063
477: Timestep is 1.95063
414: Timestep is 1.95063
222: Timestep is 1.95063
158: Timestep is 1.95063
478: Timestep is 1.95063
415: Timestep is 1.95063
223: Timestep is 1.95063
159: Timestep is 1.95063
479: Timestep is 1.95063
416: Timestep is 1.95063
224: Timestep is 1.95063
160: Timestep is 1.95063
480: Timestep is 1.95063
417: Timestep is 1.95063
225: Timestep is 1.95063
161: Timestep is 1.95063
481: Timestep is 1.95063
418: Timestep is 1.95063
226: Timestep is 1.95063
162: Timestep is 1.95063
482: Timestep is 1.95063
419: Timestep is 1.95063
227: Timestep is 1.95063
163: Timestep is 1.95063
483: Timestep is 1.95063
420: Timestep is 1.95063
228: Timestep is 1.95063
164: Timestep is 1.95063
484: Timestep is 1.95063
421: Timestep is 1.95063
229: Timestep is 1.95063
165: Timestep is 1.95063
485: Timestep is 1.95063
422: Timestep is 1.95063
230: Timestep is 1.95063
166: Timestep is 1.95063
486: Timestep is 1.95063
423: Timestep is 1.95063
231: Timestep is 1.95063
167: Timestep is 1.95063
487: Timestep is 1.95063
424: Timestep is 1.95063
232: Timestep is 1.95063
168: Timestep is 1.95063
488: Timestep is 1.95063
425: Timestep is 1.95063
233: Timestep is 1.95063
169: Timestep is 1.95063
489: Timestep is 1.95063
426: Timestep is 1.95063
234: Timestep is 1.95063
170: Timestep is 1.95063
490: Timestep is 1.95063
427: Timestep is 1.95063
235: Timestep is 1.95063
171: Timestep is 1.95063
491: Timestep is 1.95063
428: Timestep is 1.95063
236: Timestep is 1.95063
172: Timestep is 1.95063
492: Timestep is 1.95063
429: Timestep is 1.95063
237: Timestep is 1.95063
173: Timestep is 1.95063
493: Timestep is 1.95063
430: Timestep is 1.95063
238: Timestep is 1.95063
174: Timestep is 1.95063
494: Timestep is 1.95063
431: Timestep is 1.95063
239: Timestep is 1.95063
175: Timestep is 1.95063
495: Timestep is 1.95063
432: Timestep is 1.95063
240: Timestep is 1.95063
176: Timestep is 1.95063
496: Timestep is 1.95063
433: Timestep is 1.95063
241: Timestep is 1.95063
177: Timestep is 1.95063
497: Timestep is 1.95063
434: Timestep is 1.95063
242: Timestep is 1.95063
178: Timestep is 1.95063
498: Timestep is 1.95063
435: Timestep is 1.95063
243: Timestep is 1.95063
179: Timestep is 1.95063
499: Timestep is 1.95063
436: Timestep is 1.95063
244: Timestep is 1.95063
180: Timestep is 1.95063
500: Timestep is 1.95063
437: Timestep is 1.95063
245: Timestep is 1.95063
181: Timestep is 1.95063
501: Timestep is 1.95063
438: Timestep is 1.95063
246: Timestep is 1.95063
182: Timestep is 1.95063
502: Timestep is 1.95063
439: Timestep is 1.95063
247: Timestep is 1.95063
183: Timestep is 1.95063
503: Timestep is 1.95063
440: Timestep is 1.95063
248: Timestep is 1.95063
184: Timestep is 1.95063
504: Timestep is 1.95063
441: Timestep is 1.95063
249: Timestep is 1.95063
185: Timestep is 1.95063
505: Timestep is 1.95063
442: Timestep is 1.95063
250: Timestep is 1.95063
186: Timestep is 1.95063
506: Timestep is 1.95063
443: Timestep is 1.95063
251: Timestep is 1.95063
187: Timestep is 1.95063
507: Timestep is 1.95063
444: Timestep is 1.95063
252: Timestep is 1.95063
188: Timestep is 1.95063
508: Timestep is 1.95063
445: Timestep is 1.95063
253: Timestep is 1.95063
189: Timestep is 1.95063
509: Timestep is 1.95063
446: Timestep is 1.95063
254: Timestep is 1.95063
190: Timestep is 1.95063
510: Timestep is 1.95063
447: Timestep is 1.95063
255: Timestep is 1.95063
191: Timestep is 1.95063
511: Timestep is 1.95063
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
energy derivative -0.05619456118 +/- 0.001769307441
energy derivative -0.03239784539 +/- 0.002286937507
energy derivative -0.01246294443 +/- 0.00114579421
energy derivative -0.009547651582 +/- 0.0030625801
energy derivative -0.2679284711 +/- 0.005075321875
energy derivative -0.186687445 +/- 0.003310808352
energy derivative -0.1023868331 +/- 0.004274725235
energy derivative -0.04544108824 +/- 0.005290350083
energy derivative -0.05677669835 +/- 0.003434430807
energy derivative -0.07590565757 +/- 0.003169494012
energy derivative -0.03345408516 +/- 0.001808031686
energy derivative -0.005459768269 +/- 0.0004878782039
energy derivative -0.02367166976 +/- 0.00142605595
energy derivative -0.01048675579 +/- 0.0006590936964
energy derivative -0.001343604929 +/- 0.000159073397
energy derivative -0.001041784918 +/- 0.0003595775755
energy derivative -0.005171108571 +/- 0.00140543692
energy derivative -0.000239419426 +/- 8.25283451e-05
energy derivative -0.004572978846 +/- 0.0003646611279
energy derivative -0.0006834457269 +/- 0.0001942191212
eigenvals (176136.6809,0) (17456.42977,0) (6600.055409,0) (398.1937752,0) (190.0055316,0) (131.6286443,0) (94.73000842,0) (45.80544917,0) (21.91631033,0) (20.77903501,0) (2.67509119,0) (-8.276645567,0) (-13.80376293,0) (-14.99729193,0) (-22.74027542,0) (-21.99752583,0) (-21.44617854,0) (-20.4431547,0) (-19.84487836,0) (-18.21168049,0) (-18.84307529,0) 
i 14 stab 2.266431491e-05 p0 0.1973879704 eigenval (-22.74027542,0)
chose 14 eigenval -22.74027542
eigenvals (880055.9618,0) (86741.70006,0) (32599.50923,0) (1327.766857,0) (228.1398978,0) (220.7361732,0) (193.4258247,0) (123.7148192,0) (57.19226511,0) (21.78396954,0) (7.303795233,0) (-3.504704024,0) (-13.00435217,0) (-14.72968888,0) (-22.73902963,0) (-20.41290127,0) (-21.99415999,0) (-21.42284557,0) (-19.65573809,0) (-18.01957672,0) (-18.53806862,0) 
i 14 stab 0.0001133215745 p0 0.3201528587 eigenval (-22.73902963,0)
chose 14 eigenval -22.73902963
eigenvals (4399652.665,0) (433171.023,0) (162591.3261,0) (6157.960033,0) (962.5780442,0) (828.7144558,0) (278.0718637,0) (186.1154141,0) (105.5348738,0) (27.34746674,0) (19.6343347,0) (11.83209897,0) (-9.543440746,0) (-14.39327048,0) (-17.48696634,0) (-17.89098794,0) (-22.73737075,0) (-19.23789815,0) (-20.35761174,0) (-21.98938052,0) (-21.36100898,0) 
i 16 stab 0.0005666078727 p0 0.5598778698 eigenval (-22.73737075,0)
chose 16 eigenval -22.73737075
eigenvals (21997636.24,0) (2165318.232,0) (812549.3346,0) (30351.9542,0) (4699.111307,0) (3919.953345,0) (959.4123436,0) (253.3996363,0) (224.3048379,0) (103.0270348,0) (58.08119068,0) (23.88706831,0) (3.992275091,0) (-13.1453017,0) (-15.70554877,0) (-16.53845791,0) (-22.73512886,0) (-18.57294961,0) (-20.25316332,0) (-21.98301318,0) (-21.23751113,0) 
i 16 stab 0.002833039364 p0 0.7570797293 eigenval (-22.73512886,0)
chose 16 eigenval -22.73512886
eigenvals (109987554.1,0) (10826054.4,0) (4062339.162,0) (151330.5002,0) (23400.49915,0) (19371.86867,0) (4427.408996,0) (1017.799426,0) (567.0765306,0) (390.6379915,0) (149.5121692,0) (55.42933052,0) (37.78460517,0) (-2.199708583,0) (-12.26452485,0) (-13.02889712,0) (-17.55423998,0) (-22.72939501,0) (-19.97342759,0) (-20.95175972,0) (-21.97183499,0) 
i 17 stab 0.01416519682 p0 0.8337108695 eigenval (-22.72939501,0)
chose 17 eigenval -22.72939501
eigenvals (549937143.5,0) (54129735.25,0) (20311288.26,0) (756224.941,0) (116910.8216,0) (96630.80996,0) (21779.81214,0) (4886.011836,0) (2558.08271,0) (1816.515695,0) (409.7030728,0) (174.9044417,0) (129.719156,0) (51.06211456,0) (6.026800355,0) (-7.274781102,0) (-14.71854038,0) (-22.7142878,0) (-19.21094715,0) (-20.2259757,0) (-21.95036039,0) 
i 17 stab 0.07082598409 p0 0.9193833624 eigenval (-22.7142878,0)
i 20 stab 0.07082598409 p0 0.1295933071 eigenval (-21.95036039,0)
chose 17 eigenval -22.7142878
eigenvals (2749685091,0) (270648139.6,0) (101556033.7,0) (3780697.487,0) (584463.0953,0) (482925.4003,0) (108544.342,0) (24238.55194,0) (12557.8669,0) (8969.631928,0) (1892.617905,0) (610.3813219,0) (533.0098972,0) (288.6256391,0) (91.98488449,0) (14.56187424,0) (-2.590084503,0) (-22.69403634,0) (-18.84777175,0) (-21.8980245,0) (-16.84596237,0) 
i 17 stab 0.3541299205 p0 0.9834841775 eigenval (-22.69403634,0)
i 19 stab 0.3541299205 p0 0.1561869269 eigenval (-21.8980245,0)
chose 17 eigenval -22.69403634
eigenvals (1.374842483e+10,0) (1353240161,0) (507779761,0) (18903060.29,0) (2922224.595,0) (2414398.329,0) (542367.4953,0) (121003.6151,0) (62563.5934,0) (44739.83785,0) (9354.426711,0) (3009.126511,0) (2343.02611,0) (1421.849187,0) (510.622752,0) (120.9594558,0) (56.67851681,0) (-7.995909674,0) (-15.52788544,0) (-22.67867912,0) (-21.73005104,0) 
i 19 stab 1.770649602 p0 0.9973862899 eigenval (-22.67867912,0)
i 20 stab 1.770649602 p0 0.1059169155 eigenval (-21.73005104,0)
chose 19 eigenval -22.67867912
eigenvals (6.87421235e+10,0) (6766200269,0) (2538898397,0) (94514874.29,0) (14611032.12,0) (12071762.97,0) (2711483.363,0) (604829.4056,0) (312593.5117,0) (223591.7722,0) (46671.02932,0) (15011.02562,0) (11418.28244,0) (7055.594826,0) (2597.419347,0) (652.2923679,0) (352.8486308,0) (34.95187693,0) (-1.404134654,0) (-22.66912284,0) (-21.16048288,0) 
i 19 stab 8.853248012 p0 0.9996397007 eigenval (-22.66912284,0)
chose 19 eigenval -22.66912284
eigenvals (3.437106169e+11,0) (3.383100081e+10,0) (1.269449158e+10,0) (472573944.3,0) (73055069.76,0) (60358586.17,0) (13557062.72,0) (3023958.453,0) (1562743.357,0) (1117851.624,0) (233255.4794,0) (75021.67966,0) (56802.92906,0) (35215.83277,0) (13029.66703,0) (3308.823111,0) (1833.700249,0) (249.5052377,0) (68.59455514,0) (-22.66552286,0) (-18.62159716,0) 
i 19 stab 44.26624006 p0 0.9999657208 eigenval (-22.66552286,0)
chose 19 eigenval -22.66552286
eigenvals (1.718553084e+12,0) (1.691550035e+11,0) (6.347245749e+10,0) (2362869294,0) (365275257.9,0) (301792702.2,0) (67784959.52,0) (15119603.71,0) (7813492.636,0) (5589150.917,0) (1166178.015,0) (375075.1724,0) (283727.9746,0) (176015.2377,0) (65190.53421,0) (16591.45011,0) (9237.960655,0) (1322.242635,0) (418.5050199,0) (-22.66457487,0) (-6.048011504,0) 
i 19 stab 221.3312003 p0 0.9999981178 eigenval (-22.66457487,0)
chose 19 eigenval -22.66457487
eigenvals (8.592765418e+12,0) (8.45775017e+11,0) (3.173622871e+11,0) (1.181434605e+10,0) (1826376199,0) (1508963282,0) (338924443.5,0) (75597830,0) (39067239.04,0) (27945647.39,0) (5830790.747,0) (1875342.68,0) (1418353.571,0) (880011.9019,0) (325994.7948,0) (83004.57978,0) (46259.26324,0) (6685.924079,0) (2168.044851,0) (-22.6643678,0) (56.79163109,0) 
i 19 stab 1106.656001 p0 0.9999999189 eigenval (-22.6643678,0)
chose 19 eigenval -22.6643678
eigenvals (4.296382709e+13,0) (4.228875081e+12,0) (1.586811436e+12,0) (5.90717298e+10,0) (9131880903,0) (7544816182,0) (1694621863,0) (377988961.4,0) (195335971.1,0) (139728129.8,0) (29153854.42,0) (9376680.23,0) (7091481.624,0) (4399995.151,0) (1630016.083,0) (415070.227,0) (231365.7763,0) (33504.3302,0) (-22.66432552,0) (10915.74171,0) (370.9840253,0) 
i 18 stab 5533.280007 p0 0.9999999967 eigenval (-22.66432552,0)
chose 18 eigenval -22.66432552
eigenvals (2.148191354e+14,0) (2.114437537e+13,0) (7.934057169e+12,0) (2.953586486e+11,0) (4.565940443e+10,0) (3.772408068e+10,0) (8473108963,0) (1889944619,0) (976679631.2,0) (698640541.7,0) (145769172.8,0) (46883367.98,0) (35457121.91,0) (21999911.38,0) (8150122.52,0) (2075398.463,0) (1156898.341,0) (167596.3606,0) (-22.66431703,0) (54654.22556,0) (1941.944826,0) 
i 18 stab 27666.40004 p0 0.9999999999 eigenval (-22.66431703,0)
chose 18 eigenval -22.66431703
eigenvals (1.074095673e+15,0) (1.057218777e+14,0) (3.967028586e+13,0) (1.476793242e+12,0) (2.28297022e+11,0) (1.886204032e+11,0) (4.236554446e+10,0) (9449722905,0) (4883397932,0) (3493202601,0) (728845764.6,0) (234416806.7,0) (177285323.3,0) (109999492.5,0) (40750654.7,0) (10377039.64,0) (5784561.167,0) (-22.66431533,0) (838056.5126,0) (273346.6447,0) (9796.748597,0) 
i 17 stab 138332.0002 p0 1 eigenval (-22.66431533,0)
chose 17 eigenval -22.66431533
eigenvals (109987554.1,0) (10826054.4,0) (4062339.162,0) (151330.5002,0) (23400.49915,0) (19371.86867,0) (4427.408996,0) (1017.799426,0) (567.0765306,0) (390.6379915,0) (149.5121692,0) (55.42933052,0) (37.78460517,0) (-2.199708583,0) (-12.26452485,0) (-13.02889712,0) (-17.55423998,0) (-22.72939501,0) (-19.97342759,0) (-20.95175972,0) (-21.97183499,0) 
i 17 stab 0.01416519682 p0 0.8337108695 eigenval (-22.72939501,0)
chose 17 eigenval -22.72939501
eigenvals (549937143.5,0) (54129735.25,0) (20311288.26,0) (756224.941,0) (116910.8216,0) (96630.80996,0) (21779.81214,0) (4886.011836,0) (2558.08271,0) (1816.515695,0) (409.7030728,0) (174.9044417,0) (129.719156,0) (51.06211456,0) (6.026800355,0) (-7.274781102,0) (-14.71854038,0) (-22.7142878,0) (-19.21094715,0) (-20.2259757,0) (-21.95036039,0) 
i 17 stab 0.07082598409 p0 0.9193833624 eigenval (-22.7142878,0)
i 20 stab 0.07082598409 p0 0.1295933071 eigenval (-21.95036039,0)
chose 17 eigenval -22.7142878
eigenvals (2749685091,0) (270648139.6,0) (101556033.7,0) (3780697.487,0) (584463.0953,0) (482925.4003,0) (108544.342,0) (24238.55194,0) (12557.8669,0) (8969.631928,0) (1892.617905,0) (610.3813219,0) (533.0098972,0) (288.6256391,0) (91.98488449,0) (14.56187424,0) (-2.590084503,0) (-22.69403634,0) (-18.84777175,0) (-21.8980245,0) (-16.84596237,0) 
i 17 stab 0.3541299205 p0 0.9834841775 eigenval (-22.69403634,0)
i 19 stab 0.3541299205 p0 0.1561869269 eigenval (-21.8980245,0)
chose 17 eigenval -22.69403634
eigenvals (1.374842483e+10,0) (1353240161,0) (507779761,0) (18903060.29,0) (2922224.595,0) (2414398.329,0) (542367.4953,0) (121003.6151,0) (62563.5934,0) (44739.83785,0) (9354.426711,0) (3009.126511,0) (2343.02611,0) (1421.849187,0) (510.622752,0) (120.9594558,0) (56.67851681,0) (-7.995909674,0) (-15.52788544,0) (-22.67867912,0) (-21.73005104,0) 
i 19 stab 1.770649602 p0 0.9973862899 eigenval (-22.67867912,0)
i 20 stab 1.770649602 p0 0.1059169155 eigenval (-21.73005104,0)
chose 19 eigenval -22.67867912
eigenvals (6.87421235e+10,0) (6766200269,0) (2538898397,0) (94514874.29,0) (14611032.12,0) (12071762.97,0) (2711483.363,0) (604829.4056,0) (312593.5117,0) (223591.7722,0) (46671.02932,0) (15011.02562,0) (11418.28244,0) (7055.594826,0) (2597.419347,0) (652.2923679,0) (352.8486308,0) (34.95187693,0) (-1.404134654,0) (-22.66912284,0) (-21.16048288,0) 
i 19 stab 8.853248012 p0 0.9996397007 eigenval (-22.66912284,0)
chose 19 eigenval -22.66912284
eigenvals (3.437106169e+11,0) (3.383100081e+10,0) (1.269449158e+10,0) (472573944.3,0) (73055069.76,0) (60358586.17,0) (13557062.72,0) (3023958.453,0) (1562743.357,0) (1117851.624,0) (233255.4794,0) (75021.67966,0) (56802.92906,0) (35215.83277,0) (13029.66703,0) (3308.823111,0) (1833.700249,0) (249.5052377,0) (68.59455514,0) (-22.66552286,0) (-18.62159716,0) 
i 19 stab 44.26624006 p0 0.9999657208 eigenval (-22.66552286,0)
chose 19 eigenval -22.66552286
eigenvals (1.718553084e+12,0) (1.691550035e+11,0) (6.347245749e+10,0) (2362869294,0) (365275257.9,0) (301792702.2,0) (67784959.52,0) (15119603.71,0) (7813492.636,0) (5589150.917,0) (1166178.015,0) (375075.1724,0) (283727.9746,0) (176015.2377,0) (65190.53421,0) (16591.45011,0) (9237.960655,0) (1322.242635,0) (418.5050199,0) (-22.66457487,0) (-6.048011504,0) 
i 19 stab 221.3312003 p0 0.9999981178 eigenval (-22.66457487,0)
chose 19 eigenval -22.66457487
eigenvals (8.592765418e+12,0) (8.45775017e+11,0) (3.173622871e+11,0) (1.181434605e+10,0) (1826376199,0) (1508963282,0) (338924443.5,0) (75597830,0) (39067239.04,0) (27945647.39,0) (5830790.747,0) (1875342.68,0) (1418353.571,0) (880011.9019,0) (325994.7948,0) (83004.57978,0) (46259.26324,0) (6685.924079,0) (2168.044851,0) (-22.6643678,0) (56.79163109,0) 
i 19 stab 1106.656001 p0 0.9999999189 eigenval (-22.6643678,0)
chose 19 eigenval -22.6643678
eigenvals (4.296382709e+13,0) (4.228875081e+12,0) (1.586811436e+12,0) (5.90717298e+10,0) (9131880903,0) (7544816182,0) (1694621863,0) (377988961.4,0) (195335971.1,0) (139728129.8,0) (29153854.42,0) (9376680.23,0) (7091481.624,0) (4399995.151,0) (1630016.083,0) (415070.227,0) (231365.7763,0) (33504.3302,0) (-22.66432552,0) (10915.74171,0) (370.9840253,0) 
i 18 stab 5533.280007 p0 0.9999999967 eigenval (-22.66432552,0)
chose 18 eigenval -22.66432552
