0: output to I2.linear.o
148: Timestep is 1.98043
20: Timestep is 1.98043
404: Timestep is 1.98043
85: Timestep is 1.98043
212: Timestep is 1.98043
470: Timestep is 1.98043
341: Timestep is 1.98043
149: Timestep is 1.98043
21: Timestep is 1.98043
405: Timestep is 1.98043
86: Timestep is 1.98043
213: Timestep is 1.98043
471: Timestep is 1.98043
342: Timestep is 1.98043
150: Timestep is 1.98043
22: Timestep is 1.98043
406: Timestep is 1.98043
87: Timestep is 1.98043
214: Timestep is 1.98043
472: Timestep is 1.98043
343: Timestep is 1.98043
151: Timestep is 1.98043
23: Timestep is 1.98043
407: Timestep is 1.98043
88: Timestep is 1.98043
215: Timestep is 1.98043
473: Timestep is 1.98043
344: Timestep is 1.98043
152: Timestep is 1.98043
24: Timestep is 1.98043
408: Timestep is 1.98043
89: Timestep is 1.98043
216: Timestep is 1.98043
474: Timestep is 1.98043
345: Timestep is 1.98043
153: Timestep is 1.98043
25: Timestep is 1.98043
409: Timestep is 1.98043
90: Timestep is 1.98043
217: Timestep is 1.98043
475: Timestep is 1.98043
346: Timestep is 1.98043
154: Timestep is 1.98043
26: Timestep is 1.98043
410: Timestep is 1.98043
91: Timestep is 1.98043
218: Timestep is 1.98043
476: Timestep is 1.98043
347: Timestep is 1.98043
155: Timestep is 1.98043
27: Timestep is 1.98043
411: Timestep is 1.98043
92: Timestep is 1.98043
219: Timestep is 1.98043
477: Timestep is 1.98043
348: Timestep is 1.98043
156: Timestep is 1.98043
28: Timestep is 1.98043
412: Timestep is 1.98043
93: Timestep is 1.98043
220: Timestep is 1.98043
478: Timestep is 1.98043
349: Timestep is 1.98043
157: Timestep is 1.98043
29: Timestep is 1.98043
413: Timestep is 1.98043
94: Timestep is 1.98043
221: Timestep is 1.98043
479: Timestep is 1.98043
350: Timestep is 1.98043
158: Timestep is 1.98043
30: Timestep is 1.98043
414: Timestep is 1.98043
95: Timestep is 1.98043
222: Timestep is 1.98043
480: Timestep is 1.98043
351: Timestep is 1.98043
159: Timestep is 1.98043
31: Timestep is 1.98043
415: Timestep is 1.98043
96: Timestep is 1.98043
223: Timestep is 1.98043
481: Timestep is 1.98043
352: Timestep is 1.98043
160: Timestep is 1.98043
32: Timestep is 1.98043
416: Timestep is 1.98043
97: Timestep is 1.98043
224: Timestep is 1.98043
482: Timestep is 1.98043
353: Timestep is 1.98043
161: Timestep is 1.98043
33: Timestep is 1.98043
417: Timestep is 1.98043
98: Timestep is 1.98043
225: Timestep is 1.98043
483: Timestep is 1.98043
354: Timestep is 1.98043
162: Timestep is 1.98043
34: Timestep is 1.98043
418: Timestep is 1.98043
99: Timestep is 1.98043
226: Timestep is 1.98043
484: Timestep is 1.98043
355: Timestep is 1.98043
163: Timestep is 1.98043
35: Timestep is 1.98043
419: Timestep is 1.98043
100: Timestep is 1.98043
227: Timestep is 1.98043
485: Timestep is 1.98043
356: Timestep is 1.98043
164: Timestep is 1.98043
36: Timestep is 1.98043
420: Timestep is 1.98043
101: Timestep is 1.98043
228: Timestep is 1.98043
486: Timestep is 1.98043
357: Timestep is 1.98043
165: Timestep is 1.98043
37: Timestep is 1.98043
421: Timestep is 1.98043
102: Timestep is 1.98043
229: Timestep is 1.98043
487: Timestep is 1.98043
358: Timestep is 1.98043
166: Timestep is 1.98043
38: Timestep is 1.98043
422: Timestep is 1.98043
103: Timestep is 1.98043
230: Timestep is 1.98043
488: Timestep is 1.98043
359: Timestep is 1.98043
167: Timestep is 1.98043
39: Timestep is 1.98043
423: Timestep is 1.98043
104: Timestep is 1.98043
231: Timestep is 1.98043
489: Timestep is 1.98043
360: Timestep is 1.98043
168: Timestep is 1.98043
40: Timestep is 1.98043
424: Timestep is 1.98043
105: Timestep is 1.98043
232: Timestep is 1.98043
490: Timestep is 1.98043
361: Timestep is 1.98043
169: Timestep is 1.98043
41: Timestep is 1.98043
425: Timestep is 1.98043
106: Timestep is 1.98043
233: Timestep is 1.98043
491: Timestep is 1.98043
362: Timestep is 1.98043
170: Timestep is 1.98043
42: Timestep is 1.98043
426: Timestep is 1.98043
107: Timestep is 1.98043
234: Timestep is 1.98043
492: Timestep is 1.98043
363: Timestep is 1.98043
171: Timestep is 1.98043
43: Timestep is 1.98043
427: Timestep is 1.98043
108: Timestep is 1.98043
235: Timestep is 1.98043
493: Timestep is 1.98043
364: Timestep is 1.98043
172: Timestep is 1.98043
44: Timestep is 1.98043
428: Timestep is 1.98043
109: Timestep is 1.98043
236: Timestep is 1.98043
494: Timestep is 1.98043
365: Timestep is 1.98043
173: Timestep is 1.98043
45: Timestep is 1.98043
429: Timestep is 1.98043
110: Timestep is 1.98043
237: Timestep is 1.98043
495: Timestep is 1.98043
366: Timestep is 1.98043
174: Timestep is 1.98043
46: Timestep is 1.98043
430: Timestep is 1.98043
111: Timestep is 1.98043
238: Timestep is 1.98043
496: Timestep is 1.98043
367: Timestep is 1.98043
175: Timestep is 1.98043
47: Timestep is 1.98043
431: Timestep is 1.98043
112: Timestep is 1.98043
239: Timestep is 1.98043
497: Timestep is 1.98043
368: Timestep is 1.98043
176: Timestep is 1.98043
48: Timestep is 1.98043
432: Timestep is 1.98043
113: Timestep is 1.98043
240: Timestep is 1.98043
498: Timestep is 1.98043
369: Timestep is 1.98043
177: Timestep is 1.98043
49: Timestep is 1.98043
433: Timestep is 1.98043
114: Timestep is 1.98043
241: Timestep is 1.98043
499: Timestep is 1.98043
370: Timestep is 1.98043
178: Timestep is 1.98043
50: Timestep is 1.98043
434: Timestep is 1.98043
115: Timestep is 1.98043
242: Timestep is 1.98043
500: Timestep is 1.98043
371: Timestep is 1.98043
179: Timestep is 1.98043
51: Timestep is 1.98043
435: Timestep is 1.98043
116: Timestep is 1.98043
243: Timestep is 1.98043
501: Timestep is 1.98043
372: Timestep is 1.98043
180: Timestep is 1.98043
52: Timestep is 1.98043
436: Timestep is 1.98043
117: Timestep is 1.98043
244: Timestep is 1.98043
502: Timestep is 1.98043
373: Timestep is 1.98043
181: Timestep is 1.98043
53: Timestep is 1.98043
437: Timestep is 1.98043
118: Timestep is 1.98043
245: Timestep is 1.98043
503: Timestep is 1.98043
374: Timestep is 1.98043
182: Timestep is 1.98043
54: Timestep is 1.98043
438: Timestep is 1.98043
119: Timestep is 1.98043
246: Timestep is 1.98043
504: Timestep is 1.98043
375: Timestep is 1.98043
183: Timestep is 1.98043
55: Timestep is 1.98043
439: Timestep is 1.98043
120: Timestep is 1.98043
247: Timestep is 1.98043
505: Timestep is 1.98043
376: Timestep is 1.98043
184: Timestep is 1.98043
56: Timestep is 1.98043
440: Timestep is 1.98043
121: Timestep is 1.98043
248: Timestep is 1.98043
506: Timestep is 1.98043
377: Timestep is 1.98043
185: Timestep is 1.98043
57: Timestep is 1.98043
441: Timestep is 1.98043
122: Timestep is 1.98043
249: Timestep is 1.98043
507: Timestep is 1.98043
378: Timestep is 1.98043
186: Timestep is 1.98043
58: Timestep is 1.98043
442: Timestep is 1.98043
123: Timestep is 1.98043
250: Timestep is 1.98043
508: Timestep is 1.98043
379: Timestep is 1.98043
187: Timestep is 1.98043
59: Timestep is 1.98043
443: Timestep is 1.98043
124: Timestep is 1.98043
251: Timestep is 1.98043
509: Timestep is 1.98043
380: Timestep is 1.98043
188: Timestep is 1.98043
60: Timestep is 1.98043
444: Timestep is 1.98043
125: Timestep is 1.98043
252: Timestep is 1.98043
510: Timestep is 1.98043
381: Timestep is 1.98043
189: Timestep is 1.98043
61: Timestep is 1.98043
445: Timestep is 1.98043
126: Timestep is 1.98043
253: Timestep is 1.98043
511: Timestep is 1.98043
382: Timestep is 1.98043
190: Timestep is 1.98043
62: Timestep is 1.98043
446: Timestep is 1.98043
127: Timestep is 1.98043
254: Timestep is 1.98043
383: Timestep is 1.98043
191: Timestep is 1.98043
447: Timestep is 1.98043
64: Timestep is 1.98043
255: Timestep is 1.98043
258: Timestep is 1.98043
259: Timestep is 1.98043
260: Timestep is 1.98043
261: Timestep is 1.98043
262: Timestep is 1.98043
263: Timestep is 1.98043
264: Timestep is 1.98043
265: Timestep is 1.98043
266: Timestep is 1.98043
267: Timestep is 1.98043
268: Timestep is 1.98043
269: Timestep is 1.98043
270: Timestep is 1.98043
271: Timestep is 1.98043
272: Timestep is 1.98043
273: Timestep is 1.98043
274: Timestep is 1.98043
275: Timestep is 1.98043
276: Timestep is 1.98043
277: Timestep is 1.98043
278: Timestep is 1.98043
279: Timestep is 1.98043
280: Timestep is 1.98043
281: Timestep is 1.98043
282: Timestep is 1.98043
283: Timestep is 1.98043
284: Timestep is 1.98043
285: Timestep is 1.98043
286: Timestep is 1.98043
287: Timestep is 1.98043
288: Timestep is 1.98043
289: Timestep is 1.98043
290: Timestep is 1.98043
291: Timestep is 1.98043
292: Timestep is 1.98043
293: Timestep is 1.98043
294: Timestep is 1.98043
295: Timestep is 1.98043
296: Timestep is 1.98043
297: Timestep is 1.98043
298: Timestep is 1.98043
299: Timestep is 1.98043
300: Timestep is 1.98043
301: Timestep is 1.98043
302: Timestep is 1.98043
303: Timestep is 1.98043
304: Timestep is 1.98043
305: Timestep is 1.98043
306: Timestep is 1.98043
307: Timestep is 1.98043
308: Timestep is 1.98043
309: Timestep is 1.98043
310: Timestep is 1.98043
311: Timestep is 1.98043
312: Timestep is 1.98043
313: Timestep is 1.98043
314: Timestep is 1.98043
315: Timestep is 1.98043
316: Timestep is 1.98043
317: Timestep is 1.98043
318: Timestep is 1.98043
319: Timestep is 1.98043
256: Timestep is 1.98043
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
energy derivative -0.06868603327 +/- 0.001195296432
energy derivative -0.06387758903 +/- 0.001630100495
energy derivative -0.03020611579 +/- 0.001550545069
energy derivative -0.008233253772 +/- 0.0007118077501
energy derivative -0.3214737453 +/- 0.004803158713
energy derivative -0.2176588689 +/- 0.002855627486
energy derivative -0.1205644478 +/- 0.003072680108
energy derivative -0.05368946894 +/- 0.004240955808
energy derivative -0.2491662807 +/- 0.005932250128
energy derivative -0.2340303141 +/- 0.003934983906
energy derivative -0.1465893696 +/- 0.003064799181
energy derivative -0.03690544033 +/- 0.00190239346
energy derivative -0.08877248658 +/- 0.002720694222
energy derivative -0.04210646085 +/- 0.001131765458
energy derivative -0.01003051404 +/- 0.0004182097856
energy derivative -0.002353384403 +/- 0.0002141813912
energy derivative -0.01041883316 +/- 0.0003992326091
energy derivative -0.000637795273 +/- 4.456245361e-05
energy derivative -0.02640721762 +/- 0.0008268830214
energy derivative -0.002523233942 +/- 0.0001366685071
eigenvals (157295.8521,0) (2841.853228,0) (167.8249264,0) (82.99745467,0) (58.38168934,0) (29.68811894,0) (22.53283467,0) (-9.418889056,0) (-10.86619414,0) (-12.41743172,0) (-14.10937501,0) (-14.93537187,0) (-16.81153417,0) (-22.75287561,0) (-18.8135818,0) (-19.74783886,0) (-20.17793395,0) (-22.08811251,0) (-21.4800294,0) (-21.32110369,0) (-21.1624684,0) 
i 13 stab 2.274210658e-05 p0 0.3177450487 eigenval (-22.75287561,0)
chose 13 eigenval -22.75287561
eigenvals (786352.7577,0) (14183.87318,0) (825.8894427,0) (377.6282003,0) (127.0268317,0) (61.46058205,0) (23.28088093,0) (-1.230343029,0) (-9.80387096,0) (-11.72812975,0) (-13.79550392,0) (-14.41140425,0) (-16.19709944,0) (-18.70940057,0) (-22.75238278,0) (-19.67953322,0) (-20.13324461,0) (-22.08357423,0) (-21.47017748,0) (-21.27755688,0) (-21.11301923,0) 
i 14 stab 0.0001137105329 p0 0.4627617838 eigenval (-22.75238278,0)
chose 14 eigenval -22.75238278
eigenvals (3931637.297,0) (70894.21494,0) (4120.734399,0) (1869.357521,0) (597.3919911,0) (77.71283819,0) (42.40106833,0) (23.95843169,0) (-7.242319802,0) (-9.400914828,0) (-11.44200403,0) (-13.93793958,0) (-14.63302383,0) (-18.43578522,0) (-22.75120545,0) (-19.46492876,0) (-20.02914682,0) (-22.07391798,0) (-21.4405262,0) (-21.17312193,0) (-20.9922722,0) 
i 14 stab 0.0005685526645 p0 0.576820504 eigenval (-22.75120545,0)
chose 14 eigenval -22.75120545
eigenvals (19658060,0) (354445.972,0) (20595.68938,0) (9331.046758,0) (2949.865264,0) (260.7949769,0) (157.4097568,0) (27.74257027,0) (12.80694319,0) (5.472927804,0) (-4.420116877,0) (-12.40646753,0) (-13.32423063,0) (-17.62715481,0) (-22.74882174,0) (-18.7802119,0) (-19.84338663,0) (-22.05690195,0) (-21.33402689,0) (-21.00112453,0) (-20.60534736,0) 
i 14 stab 0.002842763322 p0 0.7833132403 eigenval (-22.74882174,0)
chose 14 eigenval -22.74882174
eigenvals (98290168.01,0) (1772204.767,0) (102970.6051,0) (46640.08757,0) (14712.23628,0) (1352.914051,0) (560.1632155,0) (121.5728647,0) (83.1203247,0) (47.02575129,0) (24.99978954,0) (-7.217010828,0) (-11.07494737,0) (-15.41974979,0) (-16.32481568,0) (-22.74601565,0) (-22.03509992,0) (-19.29156308,0) (-19.49020898,0) (-21.03747418,0) (-20.70923824,0) 
i 15 stab 0.01421381661 p0 0.9384856691 eigenval (-22.74601565,0)
i 16 stab 0.01421381661 p0 0.10791038 eigenval (-22.03509992,0)
chose 15 eigenval -22.74601565
eigenvals (491450741,0) (8860998.743,0) (514845.2121,0) (233185.41,0) (73524.09074,0) (6813.601374,0) (2577.900431,0) (666.0944226,0) (471.3782888,0) (180.0956567,0) (143.0520603,0) (19.02460038,0) (-0.6884099032,0) (-4.330118392,0) (-11.64678156,0) (-15.34133391,0) (-17.88289462,0) (-22.74298431,0) (-19.7072787,0) (-20.64771603,0) (-22.0047753,0) 
i 17 stab 0.07106908306 p0 0.985303775 eigenval (-22.74298431,0)
i 20 stab 0.07106908306 p0 0.19156684 eigenval (-22.0047753,0)
chose 17 eigenval -22.74298431
eigenvals (2457253579,0) (44304968.63,0) (2574218.252,0) (1165912.046,0) (367583.3629,0) (34117.05249,0) (12667.97797,0) (3389.034952,0) (2412.604553,0) (938.578679,0) (650.3396529,0) (152.5201154,0) (72.36008895,0) (27.97532304,0) (5.746203606,0) (2.008472413,0) (-8.836995699,0) (-17.79103227,0) (-22.74102723,0) (-20.23291321,0) (-21.94813788,0) 
i 18 stab 0.3553454153 p0 0.9975112902 eigenval (-22.74102723,0)
i 20 stab 0.3553454153 p0 0.2732857595 eigenval (-21.94813788,0)
chose 18 eigenval -22.74102723
eigenvals (1.228626777e+10,0) (221524818,0) (12871083.45,0) (5829545.229,0) (1837879.724,0) (170634.3109,0) (63118.68476,0) (17003.7933,0) (12118.71718,0) (4736.067196,0) (3186.415778,0) (820.7113768,0) (439.0154012,0) (189.9891065,0) (93.06149043,0) (84.96812542,0) (36.13871756,0) (-10.9498878,0) (-22.74088213,0) (-19.28451675,0) (-21.78625636,0) 
i 18 stab 1.776727076 p0 0.9996561123 eigenval (-22.74088213,0)
i 20 stab 1.776727076 p0 0.3222524319 eigenval (-21.78625636,0)
chose 18 eigenval -22.74088213
eigenvals (6.143133871e+10,0) (1107624065,0) (64355409.47,0) (29147711.15,0) (9189361.528,0) (853220.6034,0) (315372.2844,0) (85077.59585,0) (60649.27627,0) (23724.09046,0) (15867.38848,0) (4161.815326,0) (2272.411329,0) (1001.419474,0) (534.9124678,0) (493.7555688,0) (260.2894312,0) (22.32639315,0) (-14.67561791,0) (-22.74120393,0) (-21.32453832,0) 
i 19 stab 8.883635382 p0 0.9999734294 eigenval (-22.74120393,0)
i 20 stab 8.883635382 p0 0.3115037963 eigenval (-21.32453832,0)
chose 19 eigenval -22.74120393
eigenvals (3.071566934e+11,0) (5538120300,0) (321777039.5,0) (145738540.7,0) (45946770.55,0) (4266152.066,0) (1576640.296,0) (425446.6107,0) (303302.0709,0) (118664.3128,0) (79272.39156,0) (20867.36465,0) (11439.4125,0) (5058.930244,0) (2745.83676,0) (2535.923442,0) (1380.813552,0) (188.4818311,0) (-22.74168288,0) (8.767698827,0) (-19.53111081,0) 
i 18 stab 44.41817691 p0 0.999998432 eigenval (-22.74168288,0)
i 20 stab 44.41817691 p0 0.1551630896 eigenval (-19.53111081,0)
chose 18 eigenval -22.74168288
eigenvals (1.535783467e+12,0) (2.769060148e+10,0) (1608885190,0) (728692688.7,0) (229733815.6,0) (21330809.38,0) (7882980.355,0) (2127291.685,0) (1516566.044,0) (593365.4456,0) (396297.4357,0) (104395.1172,0) (57274.42258,0) (25346.55969,0) (13800.76083,0) (12746.44372,0) (6983.383603,0) (1019.211692,0) (-22.74199075,0) (126.1881749,0) (-10.79390051,0) 
i 18 stab 222.0908846 p0 0.9999999225 eigenval (-22.74199075,0)
chose 18 eigenval -22.74199075
eigenvals (7.678917335e+12,0) (1.384530074e+11,0) (8044425941,0) (3643463428,0) (1148669041,0) (106654095.9,0) (39414680.65,0) (10636517.06,0) (7582885.91,0) (2966871.114,0) (1981422.662,0) (522033.8809,0) (286449.4738,0) (126784.7222,0) (69075.43989,0) (63798.98328,0) (34996.22354,0) (5172.851442,0) (-22.74208159,0) (713.3411642,0) (32.83526638,0) 
i 18 stab 1110.454423 p0 0.9999999967 eigenval (-22.74208159,0)
chose 18 eigenval -22.74208159
eigenvals (3.839458666e+13,0) (6.922650367e+11,0) (4.02221297e+10,0) (1.821731713e+10,0) (5743345169,0) (533270528.8,0) (197073182.1,0) (53182643.93,0) (37914485.24,0) (14834399.45,0) (9907048.796,0) (2610227.7,0) (1432324.73,0) (633975.5378,0) (345448.8469,0) (319061.6688,0) (175060.4212,0) (25941.04827,0) (-22.7421015,0) (3649.116688,0) (250.9691222,0) 
i 18 stab 5552.272114 p0 0.9999999999 eigenval (-22.7421015,0)
chose 18 eigenval -22.7421015
eigenvals (1.919729294e+14,0) (3.461325184e+12,0) (2.011106485e+11,0) (9.108658562e+10,0) (2.871672581e+10,0) (2666352693,0) (985365689.6,0) (265913278.3,0) (189572481.9,0) (74172041.16,0) (49535179.46,0) (13051196.8,0) (7161701.012,0) (3169929.616,0) (1727315.884,0) (1595375.094,0) (875381.4089,0) (129782.0321,0) (-22.74210556,0) (18327.99644,0) (1341.635978,0) 
i 18 stab 27761.36057 p0 1 eigenval (-22.74210556,0)
chose 18 eigenval -22.74210556
eigenvals (9.598646742e+14,0) (1.730662592e+13,0) (1.005553242e+12,0) (4.554329281e+11,0) (1.43583629e+11,0) (1.333176351e+10,0) (4926828227,0) (1329566450,0) (947862465.1,0) (370860249.7,0) (247675832.8,0) (65256042.27,0) (35808582.42,0) (15849700.01,0) (8636651.071,0) (7976942.219,0) (4376986.348,0) (648986.9509,0) (-22.74210637,0) (91722.39564,0) (6794.969773,0) 
i 18 stab 138806.8028 p0 1 eigenval (-22.74210637,0)
chose 18 eigenval -22.74210637
eigenvals (98290168.01,0) (1772204.767,0) (102970.6051,0) (46640.08757,0) (14712.23628,0) (1352.914051,0) (560.1632155,0) (121.5728647,0) (83.1203247,0) (47.02575129,0) (24.99978954,0) (-7.217010828,0) (-11.07494737,0) (-15.41974979,0) (-16.32481568,0) (-22.74601565,0) (-22.03509992,0) (-19.29156308,0) (-19.49020898,0) (-21.03747418,0) (-20.70923824,0) 
i 15 stab 0.01421381661 p0 0.9384856691 eigenval (-22.74601565,0)
i 16 stab 0.01421381661 p0 0.10791038 eigenval (-22.03509992,0)
chose 15 eigenval -22.74601565
eigenvals (491450741,0) (8860998.743,0) (514845.2121,0) (233185.41,0) (73524.09074,0) (6813.601374,0) (2577.900431,0) (666.0944226,0) (471.3782888,0) (180.0956567,0) (143.0520603,0) (19.02460038,0) (-0.6884099032,0) (-4.330118392,0) (-11.64678156,0) (-15.34133391,0) (-17.88289462,0) (-22.74298431,0) (-19.7072787,0) (-20.64771603,0) (-22.0047753,0) 
i 17 stab 0.07106908306 p0 0.985303775 eigenval (-22.74298431,0)
i 20 stab 0.07106908306 p0 0.19156684 eigenval (-22.0047753,0)
chose 17 eigenval -22.74298431
eigenvals (2457253579,0) (44304968.63,0) (2574218.252,0) (1165912.046,0) (367583.3629,0) (34117.05249,0) (12667.97797,0) (3389.034952,0) (2412.604553,0) (938.578679,0) (650.3396529,0) (152.5201154,0) (72.36008895,0) (27.97532304,0) (5.746203606,0) (2.008472413,0) (-8.836995699,0) (-17.79103227,0) (-22.74102723,0) (-20.23291321,0) (-21.94813788,0) 
i 18 stab 0.3553454153 p0 0.9975112902 eigenval (-22.74102723,0)
i 20 stab 0.3553454153 p0 0.2732857595 eigenval (-21.94813788,0)
chose 18 eigenval -22.74102723
eigenvals (1.228626777e+10,0) (221524818,0) (12871083.45,0) (5829545.229,0) (1837879.724,0) (170634.3109,0) (63118.68476,0) (17003.7933,0) (12118.71718,0) (4736.067196,0) (3186.415778,0) (820.7113768,0) (439.0154012,0) (189.9891065,0) (93.06149043,0) (84.96812542,0) (36.13871756,0) (-10.9498878,0) (-22.74088213,0) (-19.28451675,0) (-21.78625636,0) 
i 18 stab 1.776727076 p0 0.9996561123 eigenval (-22.74088213,0)
i 20 stab 1.776727076 p0 0.3222524319 eigenval (-21.78625636,0)
chose 18 eigenval -22.74088213
eigenvals (6.143133871e+10,0) (1107624065,0) (64355409.47,0) (29147711.15,0) (9189361.528,0) (853220.6034,0) (315372.2844,0) (85077.59585,0) (60649.27627,0) (23724.09046,0) (15867.38848,0) (4161.815326,0) (2272.411329,0) (1001.419474,0) (534.9124678,0) (493.7555688,0) (260.2894312,0) (22.32639315,0) (-14.67561791,0) (-22.74120393,0) (-21.32453832,0) 
i 19 stab 8.883635382 p0 0.9999734294 eigenval (-22.74120393,0)
i 20 stab 8.883635382 p0 0.3115037963 eigenval (-21.32453832,0)
chose 19 eigenval -22.74120393
eigenvals (3.071566934e+11,0) (5538120300,0) (321777039.5,0) (145738540.7,0) (45946770.55,0) (4266152.066,0) (1576640.296,0) (425446.6107,0) (303302.0709,0) (118664.3128,0) (79272.39156,0) (20867.36465,0) (11439.4125,0) (5058.930244,0) (2745.83676,0) (2535.923442,0) (1380.813552,0) (188.4818311,0) (-22.74168288,0) (8.767698827,0) (-19.53111081,0) 
i 18 stab 44.41817691 p0 0.999998432 eigenval (-22.74168288,0)
i 20 stab 44.41817691 p0 0.1551630896 eigenval (-19.53111081,0)
chose 18 eigenval -22.74168288
eigenvals (1.535783467e+12,0) (2.769060148e+10,0) (1608885190,0) (728692688.7,0) (229733815.6,0) (21330809.38,0) (7882980.355,0) (2127291.685,0) (1516566.044,0) (593365.4456,0) (396297.4357,0) (104395.1172,0) (57274.42258,0) (25346.55969,0) (13800.76083,0) (12746.44372,0) (6983.383603,0) (1019.211692,0) (-22.74199075,0) (126.1881749,0) (-10.79390051,0) 
i 18 stab 222.0908846 p0 0.9999999225 eigenval (-22.74199075,0)
chose 18 eigenval -22.74199075
eigenvals (7.678917335e+12,0) (1.384530074e+11,0) (8044425941,0) (3643463428,0) (1148669041,0) (106654095.9,0) (39414680.65,0) (10636517.06,0) (7582885.91,0) (2966871.114,0) (1981422.662,0) (522033.8809,0) (286449.4738,0) (126784.7222,0) (69075.43989,0) (63798.98328,0) (34996.22354,0) (5172.851442,0) (-22.74208159,0) (713.3411642,0) (32.83526638,0) 
i 18 stab 1110.454423 p0 0.9999999967 eigenval (-22.74208159,0)
chose 18 eigenval -22.74208159
