0: output to I2.linear.o
245: Timestep is 1.92465
501: Timestep is 1.92465
375: Timestep is 1.92465
246: Timestep is 1.92465
502: Timestep is 1.92465
21: Timestep is 1.92465
376: Timestep is 1.92465
247: Timestep is 1.92465
503: Timestep is 1.92465
377: Timestep is 1.92465
248: Timestep is 1.92465
504: Timestep is 1.92465
378: Timestep is 1.92465
249: Timestep is 1.92465
505: Timestep is 1.92465
379: Timestep is 1.92465
250: Timestep is 1.92465
506: Timestep is 1.92465
22: Timestep is 1.92465
380: Timestep is 1.92465
251: Timestep is 1.92465
507: Timestep is 1.92465
23: Timestep is 1.92465
381: Timestep is 1.92465
252: Timestep is 1.92465
508: Timestep is 1.92465
24: Timestep is 1.92465
382: Timestep is 1.92465
253: Timestep is 1.92465
509: Timestep is 1.92465
25: Timestep is 1.92465
383: Timestep is 1.92465
254: Timestep is 1.92465
510: Timestep is 1.92465
26: Timestep is 1.92465
332: Timestep is 1.92465
255: Timestep is 1.92465
511: Timestep is 1.92465
27: Timestep is 1.92465
192: Timestep is 1.92465
28: Timestep is 1.92465
29: Timestep is 1.92465
30: Timestep is 1.92465
31: Timestep is 1.92465
32: Timestep is 1.92465
33: Timestep is 1.92465
34: Timestep is 1.92465
35: Timestep is 1.92465
36: Timestep is 1.92465
37: Timestep is 1.92465
38: Timestep is 1.92465
39: Timestep is 1.92465
40: Timestep is 1.92465
41: Timestep is 1.92465
42: Timestep is 1.92465
43: Timestep is 1.92465
44: Timestep is 1.92465
45: Timestep is 1.92465
46: Timestep is 1.92465
47: Timestep is 1.92465
48: Timestep is 1.92465
49: Timestep is 1.92465
50: Timestep is 1.92465
51: Timestep is 1.92465
52: Timestep is 1.92465
53: Timestep is 1.92465
55: Timestep is 1.92465
56: Timestep is 1.92465
57: Timestep is 1.92465
59: Timestep is 1.92465
60: Timestep is 1.92465
61: Timestep is 1.92465
62: Timestep is 1.92465
63: Timestep is 1.92465
230: Timestep is 1.92465
450: Timestep is 1.92465
65: Timestep is 1.92465
129: Timestep is 1.92465
257: Timestep is 1.92465
385: Timestep is 1.92465
66: Timestep is 1.92465
130: Timestep is 1.92465
258: Timestep is 1.92465
386: Timestep is 1.92465
67: Timestep is 1.92465
131: Timestep is 1.92465
259: Timestep is 1.92465
387: Timestep is 1.92465
68: Timestep is 1.92465
132: Timestep is 1.92465
260: Timestep is 1.92465
388: Timestep is 1.92465
69: Timestep is 1.92465
133: Timestep is 1.92465
261: Timestep is 1.92465
390: Timestep is 1.92465
70: Timestep is 1.92465
134: Timestep is 1.92465
262: Timestep is 1.92465
391: Timestep is 1.92465
71: Timestep is 1.92465
135: Timestep is 1.92465
263: Timestep is 1.92465
392: Timestep is 1.92465
72: Timestep is 1.92465
136: Timestep is 1.92465
264: Timestep is 1.92465
393: Timestep is 1.92465
73: Timestep is 1.92465
137: Timestep is 1.92465
265: Timestep is 1.92465
394: Timestep is 1.92465
74: Timestep is 1.92465
138: Timestep is 1.92465
266: Timestep is 1.92465
395: Timestep is 1.92465
75: Timestep is 1.92465
139: Timestep is 1.92465
267: Timestep is 1.92465
396: Timestep is 1.92465
76: Timestep is 1.92465
140: Timestep is 1.92465
268: Timestep is 1.92465
397: Timestep is 1.92465
77: Timestep is 1.92465
141: Timestep is 1.92465
269: Timestep is 1.92465
398: Timestep is 1.92465
78: Timestep is 1.92465
142: Timestep is 1.92465
270: Timestep is 1.92465
399: Timestep is 1.92465
79: Timestep is 1.92465
143: Timestep is 1.92465
271: Timestep is 1.92465
400: Timestep is 1.92465
80: Timestep is 1.92465
144: Timestep is 1.92465
272: Timestep is 1.92465
401: Timestep is 1.92465
81: Timestep is 1.92465
145: Timestep is 1.92465
273: Timestep is 1.92465
402: Timestep is 1.92465
82: Timestep is 1.92465
146: Timestep is 1.92465
274: Timestep is 1.92465
403: Timestep is 1.92465
83: Timestep is 1.92465
147: Timestep is 1.92465
275: Timestep is 1.92465
404: Timestep is 1.92465
84: Timestep is 1.92465
148: Timestep is 1.92465
276: Timestep is 1.92465
405: Timestep is 1.92465
85: Timestep is 1.92465
149: Timestep is 1.92465
277: Timestep is 1.92465
406: Timestep is 1.92465
86: Timestep is 1.92465
150: Timestep is 1.92465
279: Timestep is 1.92465
407: Timestep is 1.92465
87: Timestep is 1.92465
151: Timestep is 1.92465
280: Timestep is 1.92465
408: Timestep is 1.92465
88: Timestep is 1.92465
152: Timestep is 1.92465
281: Timestep is 1.92465
409: Timestep is 1.92465
89: Timestep is 1.92465
153: Timestep is 1.92465
282: Timestep is 1.92465
410: Timestep is 1.92465
90: Timestep is 1.92465
154: Timestep is 1.92465
283: Timestep is 1.92465
411: Timestep is 1.92465
91: Timestep is 1.92465
155: Timestep is 1.92465
284: Timestep is 1.92465
412: Timestep is 1.92465
92: Timestep is 1.92465
156: Timestep is 1.92465
285: Timestep is 1.92465
413: Timestep is 1.92465
93: Timestep is 1.92465
157: Timestep is 1.92465
286: Timestep is 1.92465
414: Timestep is 1.92465
94: Timestep is 1.92465
158: Timestep is 1.92465
287: Timestep is 1.92465
415: Timestep is 1.92465
95: Timestep is 1.92465
159: Timestep is 1.92465
288: Timestep is 1.92465
416: Timestep is 1.92465
96: Timestep is 1.92465
160: Timestep is 1.92465
289: Timestep is 1.92465
417: Timestep is 1.92465
97: Timestep is 1.92465
161: Timestep is 1.92465
290: Timestep is 1.92465
418: Timestep is 1.92465
98: Timestep is 1.92465
162: Timestep is 1.92465
291: Timestep is 1.92465
419: Timestep is 1.92465
99: Timestep is 1.92465
163: Timestep is 1.92465
292: Timestep is 1.92465
420: Timestep is 1.92465
100: Timestep is 1.92465
164: Timestep is 1.92465
293: Timestep is 1.92465
421: Timestep is 1.92465
101: Timestep is 1.92465
165: Timestep is 1.92465
294: Timestep is 1.92465
422: Timestep is 1.92465
102: Timestep is 1.92465
166: Timestep is 1.92465
295: Timestep is 1.92465
423: Timestep is 1.92465
103: Timestep is 1.92465
167: Timestep is 1.92465
296: Timestep is 1.92465
424: Timestep is 1.92465
104: Timestep is 1.92465
168: Timestep is 1.92465
297: Timestep is 1.92465
425: Timestep is 1.92465
105: Timestep is 1.92465
169: Timestep is 1.92465
298: Timestep is 1.92465
426: Timestep is 1.92465
106: Timestep is 1.92465
171: Timestep is 1.92465
299: Timestep is 1.92465
427: Timestep is 1.92465
107: Timestep is 1.92465
172: Timestep is 1.92465
300: Timestep is 1.92465
428: Timestep is 1.92465
108: Timestep is 1.92465
173: Timestep is 1.92465
301: Timestep is 1.92465
429: Timestep is 1.92465
109: Timestep is 1.92465
174: Timestep is 1.92465
302: Timestep is 1.92465
430: Timestep is 1.92465
110: Timestep is 1.92465
175: Timestep is 1.92465
303: Timestep is 1.92465
431: Timestep is 1.92465
111: Timestep is 1.92465
176: Timestep is 1.92465
304: Timestep is 1.92465
432: Timestep is 1.92465
112: Timestep is 1.92465
177: Timestep is 1.92465
305: Timestep is 1.92465
433: Timestep is 1.92465
113: Timestep is 1.92465
178: Timestep is 1.92465
306: Timestep is 1.92465
434: Timestep is 1.92465
114: Timestep is 1.92465
179: Timestep is 1.92465
307: Timestep is 1.92465
435: Timestep is 1.92465
115: Timestep is 1.92465
180: Timestep is 1.92465
308: Timestep is 1.92465
436: Timestep is 1.92465
116: Timestep is 1.92465
181: Timestep is 1.92465
309: Timestep is 1.92465
437: Timestep is 1.92465
117: Timestep is 1.92465
182: Timestep is 1.92465
310: Timestep is 1.92465
438: Timestep is 1.92465
118: Timestep is 1.92465
183: Timestep is 1.92465
311: Timestep is 1.92465
439: Timestep is 1.92465
119: Timestep is 1.92465
184: Timestep is 1.92465
312: Timestep is 1.92465
440: Timestep is 1.92465
120: Timestep is 1.92465
185: Timestep is 1.92465
313: Timestep is 1.92465
441: Timestep is 1.92465
121: Timestep is 1.92465
186: Timestep is 1.92465
314: Timestep is 1.92465
442: Timestep is 1.92465
123: Timestep is 1.92465
187: Timestep is 1.92465
315: Timestep is 1.92465
443: Timestep is 1.92465
124: Timestep is 1.92465
188: Timestep is 1.92465
316: Timestep is 1.92465
444: Timestep is 1.92465
125: Timestep is 1.92465
189: Timestep is 1.92465
317: Timestep is 1.92465
445: Timestep is 1.92465
126: Timestep is 1.92465
190: Timestep is 1.92465
318: Timestep is 1.92465
446: Timestep is 1.92465
127: Timestep is 1.92465
191: Timestep is 1.92465
319: Timestep is 1.92465
447: Timestep is 1.92465
389: Timestep is 1.92465
122: Timestep is 1.92465
278: Timestep is 1.92465
343: Timestep is 1.92465
15: Timestep is 1.92465
170: Timestep is 1.92465
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
energy derivative -0.1089352435 +/- 0.001057528318
energy derivative -0.1016247003 +/- 0.001641363618
energy derivative -0.04874780676 +/- 0.001825879928
energy derivative -0.01345979579 +/- 0.0008891045775
energy derivative -0.4929252582 +/- 0.005365727825
energy derivative -0.3158869933 +/- 0.00396493692
energy derivative -0.1606510208 +/- 0.004082542938
energy derivative -0.07020544559 +/- 0.003929132677
energy derivative -0.3824327923 +/- 0.005999822727
energy derivative -0.3407757368 +/- 0.004867200382
energy derivative -0.2114741694 +/- 0.003437144079
energy derivative -0.0561471885 +/- 0.001948544246
energy derivative -0.129123 +/- 0.003222895026
energy derivative -0.0557800822 +/- 0.001617670021
energy derivative -0.01275035054 +/- 0.0005132665676
energy derivative -0.003570211565 +/- 0.0002101643975
energy derivative -0.01378721172 +/- 0.0005010628476
energy derivative -0.0007852890317 +/- 4.799738513e-05
energy derivative -0.03432868807 +/- 0.001103799723
energy derivative -0.003165301139 +/- 0.0001566222005
eigenvals (448294.3032,0) (4682.065391,0) (306.3394794,0) (241.1180338,0) (143.8349357,0) (63.71851411,0) (29.85142957,0) (-7.762702742,0) (-9.567160244,0) (-11.17753834,0) (-12.91929936,0) (-14.36735694,0) (-16.48262878,0) (-18.58327781,0) (-22.77767544,0) (-19.61913954,0) (-20.0849308,0) (-22.12228288,0) (-21.38248984,0) (-21.43741442,0) (-21.22203651,0) 
i 14 stab 2.275873376e-05 p0 0.2803877175 eigenval (-22.77767544,0)
chose 14 eigenval -22.77767544
eigenvals (2241104.272,0) (23026.71804,0) (1339.793343,0) (533.6331849,0) (247.1393808,0) (163.7521605,0) (30.14849662,0) (2.022262301,0) (-8.207880783,0) (-9.938971589,0) (-12.68066958,0) (-13.54501452,0) (-15.77065607,0) (-18.46843918,0) (-22.77711685,0) (-19.55098813,0) (-20.02902943,0) (-22.11807825,0) (-21.43012213,0) (-21.32342889,0) (-21.16700101,0) 
i 14 stab 0.0001137936688 p0 0.4227160288 eigenval (-22.77711685,0)
chose 14 eigenval -22.77711685
eigenvals (11205154.12,0) (114756.1105,0) (6652.207046,0) (2275.762441,0) (811.2248071,0) (193.67915,0) (53.75898291,0) (31.03810589,0) (-5.037339029,0) (-6.107482363,0) (-9.850991144,0) (-12.71359097,0) (-14.08253129,0) (-18.15079881,0) (-22.7755804,0) (-19.31816731,0) (-19.88963995,0) (-22.10754738,0) (-21.40022803,0) (-21.06255014,0) (-21.19953778,0) 
i 14 stab 0.0005689683441 p0 0.5368431995 eigenval (-22.7755804,0)
chose 14 eigenval -22.7755804
eigenvals (56025403.41,0) (573404.2656,0) (33220.10967,0) (11134.14001,0) (3529.414605,0) (299.0643969,0) (312.4674645,0) (35.65221476,0) (19.80032701,0) (11.17880698,0) (-0.03189726129,0) (-11.3406249,0) (-11.92646879,0) (-17.18863221,0) (-22.77193638,0) (-18.55784297,0) (-19.65697702,0) (-22.08993553,0) (-21.28950327,0) (-20.99922461,0) (-20.72785091,0) 
i 14 stab 0.002844841721 p0 0.7172393606 eigenval (-22.77193638,0)
chose 14 eigenval -22.77193638
eigenvals (280126649.5,0) (2866645.278,0) (166060.5876,0) (55450.00127,0) (17108.19061,0) (1605.48473,0) (822.172035,0) (153.537622,0) (101.2425022,0) (59.80154909,0) (39.73915891,0) (-4.561292927,0) (-9.152262611,0) (-14.74667106,0) (-15.67344319,0) (-22.76751011,0) (-22.06996739,0) (-19.17721853,0) (-19.55085303,0) (-20.74092736,0) (-20.94745051,0) 
i 15 stab 0.0142242086 p0 0.9142939338 eigenval (-22.76751011,0)
i 16 stab 0.0142242086 p0 0.2000467028 eigenval (-22.06996739,0)
chose 15 eigenval -22.76751011
eigenvals (1400632881,0) (14332850.39,0) (830263.1635,0) (277033.8167,0) (85000.09864,0) (8070.972792,0) (3443.996974,0) (823.1087468,0) (552.4141125,0) (245.4378816,0) (180.4547007,0) (26.88503477,0) (0.6980902623,0) (-1.617753732,0) (-9.241905216,0) (-15.49908547,0) (-17.72189478,0) (-22.76388349,0) (-22.04122995,0) (-19.73329759,0) (-20.49174763,0) 
i 17 stab 0.07112104301 p0 0.9812486689 eigenval (-22.76388349,0)
i 18 stab 0.07112104301 p0 0.3440645961 eigenval (-22.04122995,0)
chose 17 eigenval -22.76388349
eigenvals (7003164035,0) (71663875.96,0) (4151276.08,0) (1384953.784,0) (424459.2639,0) (40398.41671,0) (16556.88575,0) (4171.083162,0) (2808.404891,0) (1261.4411,0) (806.432804,0) (186.3605855,0) (75.57036426,0) (37.29105724,0) (13.04377749,0) (2.128608291,0) (-9.036538834,0) (-17.64122909,0) (-22.76171319,0) (-20.00419292,0) (-21.98199862,0) 
i 18 stab 0.3556052151 p0 0.9963598352 eigenval (-22.76171319,0)
i 20 stab 0.3556052151 p0 0.4571508507 eigenval (-21.98199862,0)
chose 18 eigenval -22.76171319
eigenvals (3.501581981e+10,0) (358319003.8,0) (20756340.67,0) (6924553.8,0) (2121755.016,0) (202035.6368,0) (82122.31442,0) (20910.95836,0) (14088.3773,0) (6343.727117,0) (3938.657174,0) (984.7162055,0) (454.3138131,0) (228.8649986,0) (122.6190921,0) (88.39825009,0) (34.66377422,0) (-10.45620034,0) (-22.76049615,0) (-18.82726163,0) (-21.80494574,0) 
i 18 stab 1.778026075 p0 0.9992782992 eigenval (-22.76049615,0)
i 20 stab 1.778026075 p0 0.5072709109 eigenval (-21.80494574,0)
chose 18 eigenval -22.76049615
eigenvals (1.750790987e+11,0) (1791594643,0) (103781663.6,0) (34622553.92,0) (10608233.76,0) (1010221.737,0) (409949.6666,0) (104610.334,0) (70488.24264,0) (31755.4579,0) (19600.61284,0) (4976.711581,0) (2348.203596,0) (1187.812478,0) (670.8788536,0) (518.6601141,0) (252.6395468,0) (24.39069845,0) (-13.0818077,0) (-22.75906157,0) (-21.30505626,0) 
i 19 stab 8.890130377 p0 0.9999289663 eigenval (-22.75906157,0)
i 20 stab 8.890130377 p0 0.4700011031 eigenval (-21.30505626,0)
chose 19 eigenval -22.75906157
eigenvals (8.75395493e+11,0) (8957972840,0) (518908278.4,0) (173112554.5,0) (53040627.49,0) (5051152.24,0) (2049086.47,0) (523107.2119,0) (352487.57,0) (158814.1679,0) (97910.57217,0) (24936.73266,0) (11817.68192,0) (5982.847437,0) (3412.405172,0) (2669.643295,0) (1342.343919,0) (198.3664883,0) (16.07188084,0) (-22.75865842,0) (-19.34903405,0) 
i 19 stab 44.45065188 p0 0.9999961784 eigenval (-22.75865842,0)
i 20 stab 44.45065188 p0 0.2351856187 eigenval (-19.34903405,0)
chose 19 eigenval -22.75865842
eigenvals (4.376977465e+12,0) (4.478986382e+10,0) (2594541352,0) (865562557.4,0) (265202596.1,0) (25255804.75,0) (10244770.49,0) (2615591.601,0) (1762484.207,0) (794107.7293,0) (489460.4056,0) (124736.8469,0) (59165.07925,0) (29958.08543,0) (17120.09185,0) (13424.4872,0) (6790.82722,0) (1068.191217,0) (-22.75869853,0) (162.0494771,0) (-9.801433452,0) 
i 18 stab 222.2532594 p0 0.9999998346 eigenval (-22.75869853,0)
chose 18 eigenval -22.75869853
eigenvals (2.188488732e+13,0) (2.239493187e+11,0) (1.297270672e+10,0) (4327812572,0) (1326012439,0) (126279067.3,0) (51223190.61,0) (13078013.55,0) (8812467.39,0) (3970575.538,0) (2447209.58,0) (623737.42,0) (295902.0671,0) (149834.2882,0) (85658.53668,0) (67198.692,0) (34033.23585,0) (5417.303907,0) (-22.75872553,0) (891.9888157,0) (37.8799338,0) 
i 18 stab 1111.266297 p0 0.9999999933 eigenval (-22.75872553,0)
chose 18 eigenval -22.75872553
eigenvals (1.094244366e+14,0) (1.119746593e+12,0) (6.486353356e+10,0) (2.163906264e+10,0) (6630061655,0) (631395380.2,0) (256115291.2,0) (65390123.29,0) (44062383.31,0) (19852914.58,0) (12235955.45,0) (3118740.286,0) (1479587.006,0) (749215.3047,0) (428350.7631,0) (336069.7131,0) (170245.2774,0) (27162.86516,0) (-22.75873207,0) (4541.69622,0) (276.2749085,0) 
i 18 stab 5556.331485 p0 0.9999999997 eigenval (-22.75873207,0)
chose 18 eigenval -22.75873207
eigenvals (5.471221786e+14,0) (5.598732967e+12,0) (3.243176678e+11,0) (1.08195313e+11,0) (3.315030774e+10,0) (3156976944,0) (1280575794,0) (326950672,0) (220311962.9,0) (99264609.8,0) (61179684.83,0) (15593754.61,0) (7398011.703,0) (3746120.387,0) (2141811.896,0) (1680424.818,0) (851305.4851,0) (135890.671,0) (-22.75873342,0) (22790.2354,0) (1468.247386,0) 
i 18 stab 27781.65743 p0 1 eigenval (-22.75873342,0)
chose 18 eigenval -22.75873342
eigenvals (2.735610715e+15,0) (2.799366483e+13,0) (1.621588339e+12,0) (5.409765648e+11,0) (1.657515381e+11,0) (1.578488477e+10,0) (6402878309,0) (1634753415,0) (1101559861,0) (496323085.9,0) (305898331.7,0) (77968826.25,0) (36990135.18,0) (18730645.8,0) (10709117.56,0) (8402200.342,0) (4256606.523,0) (-22.7587337,0) (679529.7001,0) (114032.9318,0) (7428.109293,0) 
i 17 stab 138908.2871 p0 1 eigenval (-22.7587337,0)
chose 17 eigenval -22.7587337
eigenvals (280126649.5,0) (2866645.278,0) (166060.5876,0) (55450.00127,0) (17108.19061,0) (1605.48473,0) (822.172035,0) (153.537622,0) (101.2425022,0) (59.80154909,0) (39.73915891,0) (-4.561292927,0) (-9.152262611,0) (-14.74667106,0) (-15.67344319,0) (-22.76751011,0) (-22.06996739,0) (-19.17721853,0) (-19.55085303,0) (-20.74092736,0) (-20.94745051,0) 
i 15 stab 0.0142242086 p0 0.9142939338 eigenval (-22.76751011,0)
i 16 stab 0.0142242086 p0 0.2000467028 eigenval (-22.06996739,0)
chose 15 eigenval -22.76751011
eigenvals (1400632881,0) (14332850.39,0) (830263.1635,0) (277033.8167,0) (85000.09864,0) (8070.972792,0) (3443.996974,0) (823.1087468,0) (552.4141125,0) (245.4378816,0) (180.4547007,0) (26.88503477,0) (0.6980902623,0) (-1.617753732,0) (-9.241905216,0) (-15.49908547,0) (-17.72189478,0) (-22.76388349,0) (-22.04122995,0) (-19.73329759,0) (-20.49174763,0) 
i 17 stab 0.07112104301 p0 0.9812486689 eigenval (-22.76388349,0)
i 18 stab 0.07112104301 p0 0.3440645961 eigenval (-22.04122995,0)
chose 17 eigenval -22.76388349
eigenvals (7003164035,0) (71663875.96,0) (4151276.08,0) (1384953.784,0) (424459.2639,0) (40398.41671,0) (16556.88575,0) (4171.083162,0) (2808.404891,0) (1261.4411,0) (806.432804,0) (186.3605855,0) (75.57036426,0) (37.29105724,0) (13.04377749,0) (2.128608291,0) (-9.036538834,0) (-17.64122909,0) (-22.76171319,0) (-20.00419292,0) (-21.98199862,0) 
i 18 stab 0.3556052151 p0 0.9963598352 eigenval (-22.76171319,0)
i 20 stab 0.3556052151 p0 0.4571508507 eigenval (-21.98199862,0)
chose 18 eigenval -22.76171319
eigenvals (3.501581981e+10,0) (358319003.8,0) (20756340.67,0) (6924553.8,0) (2121755.016,0) (202035.6368,0) (82122.31442,0) (20910.95836,0) (14088.3773,0) (6343.727117,0) (3938.657174,0) (984.7162055,0) (454.3138131,0) (228.8649986,0) (122.6190921,0) (88.39825009,0) (34.66377422,0) (-10.45620034,0) (-22.76049615,0) (-18.82726163,0) (-21.80494574,0) 
i 18 stab 1.778026075 p0 0.9992782992 eigenval (-22.76049615,0)
i 20 stab 1.778026075 p0 0.5072709109 eigenval (-21.80494574,0)
chose 18 eigenval -22.76049615
eigenvals (1.750790987e+11,0) (1791594643,0) (103781663.6,0) (34622553.92,0) (10608233.76,0) (1010221.737,0) (409949.6666,0) (104610.334,0) (70488.24264,0) (31755.4579,0) (19600.61284,0) (4976.711581,0) (2348.203596,0) (1187.812478,0) (670.8788536,0) (518.6601141,0) (252.6395468,0) (24.39069845,0) (-13.0818077,0) (-22.75906157,0) (-21.30505626,0) 
i 19 stab 8.890130377 p0 0.9999289663 eigenval (-22.75906157,0)
i 20 stab 8.890130377 p0 0.4700011031 eigenval (-21.30505626,0)
chose 19 eigenval -22.75906157
eigenvals (8.75395493e+11,0) (8957972840,0) (518908278.4,0) (173112554.5,0) (53040627.49,0) (5051152.24,0) (2049086.47,0) (523107.2119,0) (352487.57,0) (158814.1679,0) (97910.57217,0) (24936.73266,0) (11817.68192,0) (5982.847437,0) (3412.405172,0) (2669.643295,0) (1342.343919,0) (198.3664883,0) (16.07188084,0) (-22.75865842,0) (-19.34903405,0) 
i 19 stab 44.45065188 p0 0.9999961784 eigenval (-22.75865842,0)
i 20 stab 44.45065188 p0 0.2351856187 eigenval (-19.34903405,0)
chose 19 eigenval -22.75865842
eigenvals (4.376977465e+12,0) (4.478986382e+10,0) (2594541352,0) (865562557.4,0) (265202596.1,0) (25255804.75,0) (10244770.49,0) (2615591.601,0) (1762484.207,0) (794107.7293,0) (489460.4056,0) (124736.8469,0) (59165.07925,0) (29958.08543,0) (17120.09185,0) (13424.4872,0) (6790.82722,0) (1068.191217,0) (-22.75869853,0) (162.0494771,0) (-9.801433452,0) 
i 18 stab 222.2532594 p0 0.9999998346 eigenval (-22.75869853,0)
chose 18 eigenval -22.75869853
eigenvals (2.188488732e+13,0) (2.239493187e+11,0) (1.297270672e+10,0) (4327812572,0) (1326012439,0) (126279067.3,0) (51223190.61,0) (13078013.55,0) (8812467.39,0) (3970575.538,0) (2447209.58,0) (623737.42,0) (295902.0671,0) (149834.2882,0) (85658.53668,0) (67198.692,0) (34033.23585,0) (5417.303907,0) (-22.75872553,0) (891.9888157,0) (37.8799338,0) 
i 18 stab 1111.266297 p0 0.9999999933 eigenval (-22.75872553,0)
chose 18 eigenval -22.75872553
